node_a,node_b,rho,abs_rho,sign,qvalue,pvalue,cooccurrence,community_a,community_b,same_community,phylum_a,phylum_b,same_phylum
midas_g_91392.1,Anaerovorax.12,0.7909090909090908,0.7909090909090908,positive,0.020632925656926242,0.0004462925329353869,5,6,6,1,Firmicutes,Firmicutes,1
midas_g_5574.1,Petrimonas.2,-0.7908589712824359,0.7908589712824359,negative,0.020647256607925393,0.00044693017445663247,6,5,1,0,Actinobacteriota,Bacteroidota,0
Aminiphilus.1,Cryptanaerobacter.1,0.7905463841130217,0.7905463841130217,positive,0.02081649339513471,0.0004509238182683036,4,1,1,1,Synergistota,Firmicutes,0
midas_g_112760.1,Ercella.1,0.7904761904761902,0.7904761904761902,positive,0.020819578383246728,0.00045182460749248695,7,1,1,1,Firmicutes,Firmicutes,1
Colidextribacter.1,Thermobrachium.2,0.7904678029519654,0.7904678029519654,positive,0.020819578383246728,0.0004519323419745327,4,4,6,0,Firmicutes,Firmicutes,1
Acinetobacter.2,Thermovirga.2,0.7904125455696238,0.7904125455696238,positive,0.020819578383246728,0.0004526426252110327,6,5,5,1,Proteobacteria,Synergistota,0
Methanobacterium.4,Petrimonas.4,0.7904125455696238,0.7904125455696238,positive,0.020819578383246728,0.0004526426252110327,6,1,1,1,Euryarchaeota,Bacteroidota,0
Methanobacterium.4,midas_g_95534.1,0.7904125455696238,0.7904125455696238,positive,0.020819578383246728,0.0004526426252110327,6,1,1,1,Euryarchaeota,Firmicutes,0
Mesotoga.1,Pseudolabrys.2,-0.7902466677679617,0.7902466677679617,negative,0.02090264477175272,0.00045478030250536354,7,5,10,0,Thermotogota,Proteobacteria,0
Hyphomonas.1,midas_g_98017.1,0.7901266634534899,0.7901266634534899,positive,0.020933025081631574,0.00045633193114298117,8,5,5,1,Proteobacteria,Firmicutes,0
Ruminiclostridium.13,Sporanaerobacter.1,0.7901184815494158,0.7901184815494158,positive,0.020933025081631574,0.00045643787828358434,7,4,4,1,Firmicutes,Firmicutes,1
Bradyrhizobium.2,Monoglobus.1,0.7901184815494158,0.7901184815494158,positive,0.020933025081631574,0.00045643787828358434,7,4,4,1,Proteobacteria,Firmicutes,0
Methanobacterium.4,Christensenellaceae_R-7_group.2,0.789991378900771,0.789991378900771,positive,0.020985588262262846,0.00045808630267247,12,1,1,1,Euryarchaeota,Firmicutes,0
midas_g_91392.1,Oscillibacter.4,0.7899531467283196,0.7899531467283196,positive,0.020985588262262846,0.00045858309323540706,6,6,6,1,Firmicutes,Firmicutes,1
midas_g_82137.2,Syntrophomonas.2,0.7899531467283196,0.7899531467283196,positive,0.020985588262262846,0.00045858309323540706,6,4,4,1,Firmicutes,Firmicutes,1
Clostridiaceae.1,midas_g_2178.3,0.7896825396825398,0.7896825396825398,positive,0.021085823409318912,0.00046211194541323226,8,4,4,1,Firmicutes,Chloroflexi,0
Synergistaceae.2,midas_g_82137.2,0.7896825396825398,0.7896825396825398,positive,0.021085823409318912,0.00046211194541323226,8,6,4,0,Synergistota,Firmicutes,0
Hydrogenophaga.7,midas_g_76603.1,-0.7896825396825398,0.7896825396825398,negative,0.021085823409318912,0.00046211194541323226,2,5,1,0,Proteobacteria,Firmicutes,0
Phenylobacterium.4,Sphingosinicella.1,0.7896825396825398,0.7896825396825398,positive,0.021085823409318912,0.00046211194541323226,7,2,2,1,Proteobacteria,Proteobacteria,1
Anaerovorax.1,midas_g_36215.1,0.7892857142857141,0.7892857142857141,positive,0.021187181896191867,0.0004673267561781763,15,1,1,1,Firmicutes,Bacteroidota,0
Methanobacterium.1,Desulfovibrio.2,-0.7892857142857141,0.7892857142857141,negative,0.021187181896191867,0.0004673267561781763,15,1,9,0,Euryarchaeota,Desulfobacterota,0
Leucobacter.1,Sphingopyxis.5,0.7892800282301351,0.7892800282301351,positive,0.021187181896191867,0.0004674018255608406,8,6,6,1,Actinobacteriota,Proteobacteria,0
midas_g_5574.1,Acetobacterium.1,0.7892213696868392,0.7892213696868392,positive,0.021187181896191867,0.0004681768310173998,10,5,5,1,Actinobacteriota,Firmicutes,0
Thiobacillus.1,midas_g_97311.1,0.7892213696868392,0.7892213696868392,positive,0.021187181896191867,0.0004681768310173998,10,1,1,1,Proteobacteria,Firmicutes,0
midas_g_35108.1,midas_g_84729.1,0.789170807789108,0.789170807789108,positive,0.021187181896191867,0.00046884570269971863,4,1,1,1,Chloroflexi,Chloroflexi,1
Clostridium_sensu_stricto_1.7,Desulfovibrio.3,0.789170807789108,0.789170807789108,positive,0.021187181896191867,0.00046884570269971863,5,4,4,1,Firmicutes,Desulfobacterota,0
Azoarcus.2,Thauera.1,0.7891578473557854,0.7891578473557854,positive,0.021187181896191867,0.00046901727864687355,6,5,5,1,Proteobacteria,Proteobacteria,1
Petrimonas.4,Christensenellaceae_R-7_group.56,0.7891307069980692,0.7891307069980692,positive,0.021187181896191867,0.0004693767405193107,3,1,1,1,Bacteroidota,Firmicutes,0
Arenimonas.2,Pelotomaculum.1,0.7891307069980692,0.7891307069980692,positive,0.021187181896191867,0.0004693767405193107,3,6,6,1,Proteobacteria,Firmicutes,0
Devosia.1,Novosphingobium.1,0.7891307069980692,0.7891307069980692,positive,0.021187181896191867,0.0004693767405193107,3,2,2,1,Proteobacteria,Proteobacteria,1
Syntrophomonas.15,Anaerovorax.12,0.7891307069980692,0.7891307069980692,positive,0.021187181896191867,0.0004693767405193107,3,6,6,1,Firmicutes,Firmicutes,1
midas_g_35108.1,Azorhizobium.1,0.7891307069980692,0.7891307069980692,positive,0.021187181896191867,0.0004693767405193107,3,1,1,1,Chloroflexi,Proteobacteria,0
Proteiniborus.5,Anaerovorax.13,0.7891307069980692,0.7891307069980692,positive,0.021187181896191867,0.0004693767405193107,3,4,4,1,Firmicutes,Firmicutes,1
Methanobacterium.5,Desulfurispora.1,0.7891307069980692,0.7891307069980692,positive,0.021187181896191867,0.0004693767405193107,3,1,1,1,Euryarchaeota,Firmicutes,0
Clostridiaceae.1,Stappia.1,0.7889125183589547,0.7889125183589547,positive,0.02130273381149633,0.000472274718866607,5,4,4,1,Firmicutes,Proteobacteria,0
HN-HF0106.10,Christensenellaceae_R-7_group.38,0.7887222306702749,0.7887222306702749,positive,0.02140195270285327,0.000474814007658439,5,4,4,1,Firmicutes,Firmicutes,1
Dehalobacterium.1,Reyranella.2,0.7886075949367088,0.7886075949367088,positive,0.021455799672367316,0.0004763491246650248,4,4,4,1,Firmicutes,Proteobacteria,0
Anaerovorax.1,midas_g_36215.2,0.7885355310059193,0.7885355310059193,positive,0.021468668325260495,0.0004773162205809813,12,1,1,1,Firmicutes,Bacteroidota,0
Clostridium_sensu_stricto_13.1,Romboutsia.1,0.7885355310059193,0.7885355310059193,positive,0.021468668325260495,0.0004773162205809813,12,5,5,1,Firmicutes,Firmicutes,1
Acinetobacter.1,midas_g_95534.1,-0.7883961870350075,0.7883961870350075,negative,0.02151391414939423,0.0004791907515173947,4,5,1,0,Proteobacteria,Firmicutes,0
Fermentimonas.2,midas_g_95534.1,-0.7883961870350075,0.7883961870350075,negative,0.02151391414939423,0.0004791907515173947,4,5,1,0,Bacteroidota,Firmicutes,0
midas_g_2178.1,Monoglobus.13,0.7883097886802951,0.7883097886802951,positive,0.02151391414939423,0.0004803560394570881,7,1,1,1,Chloroflexi,Firmicutes,0
Bellilinea.1,midas_g_92370.1,0.788235294117647,0.788235294117647,positive,0.02151391414939423,0.0004813626294874693,3,1,1,1,Chloroflexi,Firmicutes,0
Methanobacterium.20,Oxobacteraceae.3,0.788235294117647,0.788235294117647,positive,0.02151391414939423,0.0004813626294874693,3,10,10,1,Euryarchaeota,Firmicutes,0
Syntrophobotulaceae.7,Methanothrix.1,0.788235294117647,0.788235294117647,positive,0.02151391414939423,0.0004813626294874693,3,1,1,1,Firmicutes,Halobacterota,0
Syntrophobotulaceae.7,Pelolinea.3,0.788235294117647,0.788235294117647,positive,0.02151391414939423,0.0004813626294874693,3,1,1,1,Firmicutes,Chloroflexi,0
midas_g_93469.1,Comamonadaceae.3,0.7882106877306551,0.7882106877306551,positive,0.02151391414939423,0.00048169549486117035,9,5,5,1,Firmicutes,Proteobacteria,0
Comamonadaceae.3,midas_g_2178.1,-0.7882040680887782,0.7882040680887782,negative,0.02151391414939423,0.0004817850747454812,13,5,1,0,Proteobacteria,Chloroflexi,0
Hyphomonas.1,Pseudarcobacter.1,0.7881818181818183,0.7881818181818183,positive,0.02151391414939423,0.0004820862697155662,10,5,5,1,Proteobacteria,Campylobacterota,0
Thermovirga.2,Oscillibacter.3,0.7881233383723856,0.7881233383723856,positive,0.02151391414939423,0.0004828786373566297,11,5,5,1,Synergistota,Firmicutes,0
midas_g_5574.1,Methanobacterium.4,-0.7881068685328884,0.7881068685328884,negative,0.02151391414939423,0.00048310198561260737,8,5,1,0,Actinobacteriota,Euryarchaeota,0
Methanobacterium.4,midas_g_36376.1,-0.7881068685328884,0.7881068685328884,negative,0.02151391414939423,0.00048310198561260737,8,1,5,0,Euryarchaeota,Planctomycetota,0
Fermentimonas.2,Syner-01.9,-0.7881068685328884,0.7881068685328884,negative,0.02151391414939423,0.00048310198561260737,8,5,1,0,Bacteroidota,Synergistota,0
midas_g_76603.1,Syntrophobotulaceae.7,0.7875223234279092,0.7875223234279092,positive,0.02179077854454893,0.0004910837242709002,4,1,1,1,Firmicutes,Firmicutes,1
Methanomassiliicoccus.2,Trichloromonas.1,0.7875223234279092,0.7875223234279092,positive,0.02179077854454893,0.0004910837242709002,4,2,2,1,Thermoplasmatota,Desulfobacterota,0
midas_g_8129.1,midas_g_98017.1,0.7875082453208386,0.7875082453208386,positive,0.02179077854454893,0.0004912772721402893,8,5,5,1,Chloroflexi,Firmicutes,0
Actinomyces.4,Anaerovorax.1,-0.7874193423959185,0.7874193423959185,negative,0.02179077854454893,0.0004925009586803226,11,9,1,0,Actinobacteriota,Firmicutes,0
Taibaiella.1,midas_g_84729.1,-0.7873832497890284,0.7873832497890284,negative,0.02179077854454893,0.0004929984564135202,1,9,1,0,Bacteroidota,Chloroflexi,0
midas_g_91392.2,Erysipelothrix.3,0.7872740469625485,0.7872740469625485,positive,0.02179077854454893,0.0004945061941585198,3,1,10,0,Firmicutes,Firmicutes,1
Methanobacterium.89,Ruminiclostridium.2,0.7872740469625485,0.7872740469625485,positive,0.02179077854454893,0.0004945061941585198,3,4,4,1,Euryarchaeota,Firmicutes,0
Bacteria (unclassified).39,Comamonadaceae.18,0.7872740469625485,0.7872740469625485,positive,0.02179077854454893,0.0004945061941585198,3,1,1,1,Bacteria (unclassified),Proteobacteria,0
midas_g_554.2,Erysipelothrix.3,0.7872740469625485,0.7872740469625485,positive,0.02179077854454893,0.0004945061941585198,3,1,10,0,Firmicutes,Firmicutes,1
Colidextribacter.6,midas_g_36215.9,0.7872740469625485,0.7872740469625485,positive,0.02179077854454893,0.0004945061941585198,3,4,4,1,Firmicutes,Bacteroidota,0
Propionicicella.4,midas_g_36215.9,0.7872740469625485,0.7872740469625485,positive,0.02179077854454893,0.0004945061941585198,3,4,4,1,Actinobacteriota,Bacteroidota,0
midas_g_77185.2,Desulfosporosinus.3,0.7872740469625485,0.7872740469625485,positive,0.02179077854454893,0.0004945061941585198,3,4,4,1,Cyanobacteria,Firmicutes,0
midas_g_77185.2,midas_g_82137.1,0.7872740469625485,0.7872740469625485,positive,0.02179077854454893,0.0004945061941585198,3,4,4,1,Cyanobacteria,Firmicutes,0
Christensenellaceae.7,Clostridium_sensu_stricto_7.2,0.7872740469625485,0.7872740469625485,positive,0.02179077854454893,0.0004945061941585198,3,4,4,1,Firmicutes,Firmicutes,1
midas_g_70329.2,Bacteria (unclassified).35,0.7872740469625485,0.7872740469625485,positive,0.02179077854454893,0.0004945061941585198,3,6,6,1,Firmicutes,Bacteria (unclassified),0
Alcaligenaceae.1,Comamonadaceae.1,0.7869325171805521,0.7869325171805521,positive,0.02196891070539265,0.0004992458839324955,9,5,5,1,Proteobacteria,Proteobacteria,1
Syner-01.9,midas_g_85764.2,0.7869325171805521,0.7869325171805521,positive,0.02196891070539265,0.0004992458839324955,9,1,1,1,Synergistota,Firmicutes,0
Romboutsia.1,Anaerostignum.2,0.7868047987799895,0.7868047987799895,positive,0.022031937800493662,0.0005010278171217097,8,5,5,1,Firmicutes,Firmicutes,1
Devosia.9,Syntrophomonas.2,0.7867721123247033,0.7867721123247033,positive,0.022034882977260428,0.0005014846918431639,5,4,4,1,Proteobacteria,Firmicutes,0
midas_g_15299.1,Christensenellaceae_R-7_group.38,-0.7867000227907401,0.7867000227907401,negative,0.022034882977260428,0.0005024935226826298,5,5,4,0,Bacteroidota,Firmicutes,0
midas_g_15299.1,Christensenellaceae_R-7_group.57,-0.7867000227907401,0.7867000227907401,negative,0.022034882977260428,0.0005024935226826298,5,5,4,0,Bacteroidota,Firmicutes,0
Desulfuromonadaceae.1,midas_g_15299.1,0.7867000227907401,0.7867000227907401,positive,0.022034882977260428,0.0005024935226826298,5,5,5,1,Desulfobacterota,Bacteroidota,0
Ercella.1,Aminiphilus.1,0.7866666666666665,0.7866666666666665,positive,0.022040039214123095,0.0005029608720269941,7,1,1,1,Firmicutes,Synergistota,0
midas_g_36215.1,Syntrophomonas.28,0.7864167572767855,0.7864167572767855,positive,0.022085011080322632,0.0005064736048685319,13,1,1,1,Bacteroidota,Firmicutes,0
Fermentimonas.2,Aminivibrio.1,0.7864167572767855,0.7864167572767855,positive,0.022085011080322632,0.0005064736048685319,13,5,5,1,Bacteroidota,Synergistota,0
Shinella.1,Desulfovibrio.4,0.7864160253174377,0.7864160253174377,positive,0.022085011080322632,0.0005064839225815462,5,6,6,1,Proteobacteria,Desulfobacterota,0
Christensenellaceae_R-7_group.63,Thermovirga.2,0.786379828500391,0.786379828500391,positive,0.022085011080322632,0.0005069943672519144,6,5,5,1,Firmicutes,Synergistota,0
Parapusillimonas.1,LNR_A2-18.1,-0.7863729095926285,0.7863729095926285,negative,0.022085011080322632,0.0005070919848365258,7,4,1,0,Proteobacteria,Cloacimonadota,0
Acetobacterium.1,Pseudolabrys.2,-0.7863729095926285,0.7863729095926285,negative,0.022085011080322632,0.0005070919848365258,7,5,10,0,Firmicutes,Proteobacteria,0
Sphingopyxis.1,midas_g_21833.1,0.7863647610614967,0.7863647610614967,positive,0.022085011080322632,0.0005072069705829032,9,9,2,0,Proteobacteria,Actinobacteriota,0
Arenimonas.2,Rhodococcus.4,0.7863636363636362,0.7863636363636362,positive,0.022085011080322632,0.0005072228431141183,5,6,6,1,Proteobacteria,Actinobacteriota,0
midas_g_8129.1,Aquamicrobium.2,0.7863198524722199,0.7863198524722199,positive,0.022085011080322632,0.0005078410669017888,11,5,5,1,Chloroflexi,Proteobacteria,0
Petrimonas.2,Pelolinea.3,0.7862453931068966,0.7862453931068966,positive,0.022085011080322632,0.0005088938345229388,4,1,1,1,Bacteroidota,Chloroflexi,0
midas_g_3595.1,Trichloromonas.1,0.7862453931068966,0.7862453931068966,positive,0.022085011080322632,0.0005088938345229388,4,5,2,0,Firmicutes,Desulfobacterota,0
Ca_Caldatribacterium.1,Methanothrix.1,0.7862453931068966,0.7862453931068966,positive,0.022085011080322632,0.0005088938345229388,4,1,1,1,Caldatribacteriota,Halobacterota,0
Ca_Caldatribacterium.1,Pelolinea.3,0.7862453931068966,0.7862453931068966,positive,0.022085011080322632,0.0005088938345229388,4,1,1,1,Caldatribacteriota,Chloroflexi,0
Petrimonas.2,Methanothrix.1,0.7862453931068966,0.7862453931068966,positive,0.022085011080322632,0.0005088938345229388,4,1,1,1,Bacteroidota,Halobacterota,0
midas_g_2604.3,midas_g_49937.1,0.7860759493670885,0.7860759493670885,positive,0.02215874725823236,0.0005112961962971697,4,1,1,1,Firmicutes,Chloroflexi,0
Bacteria (unclassified).1,Reyranella.2,0.7860759493670885,0.7860759493670885,positive,0.02215874725823236,0.0005112961962971697,4,4,4,1,Bacteria (unclassified),Proteobacteria,0
Colidextribacter.4,midas_g_2604.2,0.785973288792429,0.785973288792429,positive,0.022205251610654002,0.0005127561992554563,4,6,6,1,Firmicutes,Firmicutes,1
Ruminiclostridium.9,Dehalobacterium.2,0.7859079981399035,0.7859079981399035,positive,0.022205251610654002,0.0005136865055064286,8,6,6,1,Firmicutes,Firmicutes,1
Desulfovibrio.3,Oxobacteraceae.3,0.7858768241430981,0.7858768241430981,positive,0.022205251610654002,0.000514131178784781,4,4,10,0,Desulfobacterota,Firmicutes,0
Dysgonomonadaceae.1,Rummeliibacillus.2,0.785876824143098,0.785876824143098,positive,0.022205251610654002,0.000514131178784781,4,4,4,1,Bacteroidota,Firmicutes,0
Afipia.3,Christensenellaceae.7,0.785876824143098,0.785876824143098,positive,0.022205251610654002,0.000514131178784781,4,4,4,1,Proteobacteria,Firmicutes,0
XBB1006.1,Sphingopyxis.5,0.7857142857142858,0.7857142857142858,positive,0.02223109835343822,0.0005164547475705851,7,6,6,1,Firmicutes,Proteobacteria,0
Ruminiclostridium.9,Syntrophomonas.1,0.7857142857142858,0.7857142857142858,positive,0.02223109835343822,0.0005164547475705851,7,6,5,0,Firmicutes,Firmicutes,1
Petrimonas.1,midas_g_15299.1,0.7857142857142856,0.7857142857142856,positive,0.02223109835343822,0.0005164547475705881,15,5,5,1,Bacteroidota,Bacteroidota,1
Mesotoga.1,Proteiniphilum.14,-0.7856773899247457,0.7856773899247457,negative,0.02223109835343822,0.0005169833807587378,6,5,10,0,Thermotogota,Bacteroidota,0
Petrimonas.2,Thermovirga.1,0.7856719205190748,0.7856719205190748,positive,0.02223109835343822,0.0005170617824619129,7,1,1,1,Bacteroidota,Synergistota,0
JGI-0000079-D21.1,midas_g_4301.4,0.7856623359449331,0.7856623359449331,positive,0.02223109835343822,0.0005171991967838961,9,2,5,0,Synergistota,Firmicutes,0
Methanosarcina.1,midas_g_93469.1,0.7856623359449331,0.7856623359449331,positive,0.02223109835343822,0.0005171991967838961,9,5,5,1,Halobacterota,Firmicutes,0
midas_g_5574.1,Romboutsia.1,0.7855844048495725,0.7855844048495725,positive,0.022263984563401045,0.0005183176017156399,10,5,5,1,Actinobacteriota,Firmicutes,0
Monoglobus.13,Syntrophobotulaceae.7,0.7854963073359152,0.7854963073359152,positive,0.02230319053300422,0.0005195842781358142,4,1,1,1,Firmicutes,Firmicutes,1
Petrimonas.2,Christensenellaceae_R-7_group.51,0.7853541524568041,0.7853541524568041,positive,0.022360689934937783,0.0005216335132567135,10,1,1,1,Bacteroidota,Firmicutes,0
midas_g_5574.1,midas_g_669.2,0.7853541524568041,0.7853541524568041,positive,0.022360689934937783,0.0005216335132567135,9,5,5,1,Actinobacteriota,Firmicutes,0
Christensenellaceae_R-7_group.1,midas_g_84729.1,0.7852377913427367,0.7852377913427367,positive,0.02241755447732918,0.0005233158129328597,5,1,1,1,Firmicutes,Chloroflexi,0
Methanoculleus.1,Dehalobacterium.2,0.7850543966144886,0.7850543966144886,positive,0.02251621317376924,0.0005259762242007858,9,6,6,1,Halobacterota,Firmicutes,0
midas_g_9269.1,Camelimonas.2,-0.7849512785922561,0.7849512785922561,negative,0.022565126631801085,0.0005274769341518234,12,1,5,0,Bacteroidota,Proteobacteria,0
midas_g_114295.1,midas_g_97954.1,0.7848216753709805,0.7848216753709805,positive,0.022630663072259125,0.000529368035174881,11,5,5,1,Armatimonadota,Firmicutes,0
Thermovirga.2,midas_g_669.2,0.7845163665720543,0.7845163665720543,positive,0.02280657234290987,0.0005338447679212883,11,5,5,1,Synergistota,Firmicutes,0
Alcaligenes.3,Devosia.1,0.78444885597432,0.78444885597432,positive,0.02283355935802328,0.0005348388233161259,5,2,2,1,Proteobacteria,Proteobacteria,1
Rhodococcus.4,Syntrophomonas.22,0.7843734168602987,0.7843734168602987,positive,0.02285009592872765,0.0005359514041746195,5,6,4,0,Actinobacteriota,Firmicutes,0
Petrimonas.4,midas_g_91392.2,0.7843734168602987,0.7843734168602987,positive,0.02285009592872765,0.0005359514041746195,5,1,1,1,Bacteroidota,Firmicutes,0
Paraclostridium.1,Comamonadaceae.2,0.7841726618705036,0.7841726618705036,positive,0.02296118254440527,0.0005389213346744437,12,5,5,1,Firmicutes,Proteobacteria,0
Christensenellaceae_R-7_group.4,Monoglobus.13,-0.7839935320800404,0.7839935320800404,negative,0.023058978935793183,0.000541582645522803,1,5,1,0,Firmicutes,Firmicutes,1
Aminiphilus.1,midas_g_91392.2,0.7839529823152742,0.7839529823152742,positive,0.023069105072594614,0.0005421865714367065,5,1,1,1,Synergistota,Firmicutes,0
Syner-01.9,midas_g_84729.1,0.7838142283037013,0.7838142283037013,positive,0.02312896646636309,0.0005442572468879801,5,1,1,1,Synergistota,Chloroflexi,0
Azoarcus.2,Comamonadaceae.1,0.7838095238095236,0.7838095238095236,positive,0.02312896646636309,0.0005443275664077263,8,5,5,1,Proteobacteria,Proteobacteria,1
Thermovirga.2,Anaerostignum.2,0.7837402632858108,0.7837402632858108,positive,0.023157376683974062,0.000545363681071151,8,5,5,1,Synergistota,Firmicutes,0
midas_g_5574.1,Acinetobacter.2,0.7836824925684185,0.7836824925684185,positive,0.02317850707523558,0.0005462291396630088,6,5,5,1,Actinobacteriota,Proteobacteria,0
midas_g_91392.1,NK4A214_group.3,0.7833706288447987,0.7833706288447987,positive,0.023283503002119746,0.0005509204776106958,3,6,4,0,Firmicutes,Firmicutes,1
Clostridium_sensu_stricto_1.7,Anaerovorax.13,0.7833706288447987,0.7833706288447987,positive,0.023283503002119746,0.0005509204776106958,3,4,4,1,Firmicutes,Firmicutes,1
Syntrophomonas.2,Clostridium_sensu_stricto_7.2,0.7833706288447987,0.7833706288447987,positive,0.023283503002119746,0.0005509204776106958,3,4,4,1,Firmicutes,Firmicutes,1
midas_g_35108.1,Proteiniphilum.12,0.7833706288447987,0.7833706288447987,positive,0.023283503002119746,0.0005509204776106958,3,1,1,1,Chloroflexi,Bacteroidota,0
Methanobacterium.5,Proteiniphilum.12,0.7833706288447986,0.7833706288447986,positive,0.023283503002119746,0.0005509204776106983,3,1,1,1,Euryarchaeota,Bacteroidota,0
Dehalobacter.2,midas_g_103381.1,0.7833706288447986,0.7833706288447986,positive,0.023283503002119746,0.0005509204776106983,3,6,4,0,Firmicutes,Firmicutes,1
Acinetobacter.1,midas_g_2604.3,-0.7831471411931158,0.7831471411931158,negative,0.023410736353737777,0.0005543025143583452,3,5,1,0,Proteobacteria,Firmicutes,0
Desulfobulbus.1,Monoglobus.1,-0.7830401825178844,0.7830401825178844,negative,0.023432233792291694,0.0005559270879403955,8,5,4,0,Desulfobacterota,Firmicutes,0
Anaerovorax.1,midas_g_76603.1,0.7830401825178844,0.7830401825178844,positive,0.023432233792291694,0.0005559270879403955,8,1,1,1,Firmicutes,Firmicutes,1
Christensenellaceae_R-7_group.2,Syntrophomonas.1,-0.7830401825178844,0.7830401825178844,negative,0.023432233792291694,0.0005559270879403955,7,1,5,0,Firmicutes,Firmicutes,1
Fermentimonas.2,Terrisporobacter.1,0.7828421356528003,0.7828421356528003,positive,0.023527980137929318,0.0005589454131856443,13,5,5,1,Bacteroidota,Firmicutes,0
Comamonadaceae.3,Desulfovibrio.2,0.7828421356528003,0.7828421356528003,positive,0.023527980137929318,0.0005589454131856443,13,5,9,0,Proteobacteria,Desulfobacterota,0
Sphaerochaeta.7,midas_g_49834.1,0.7825630252100839,0.7825630252100839,positive,0.02368236114526604,0.0005632218174801006,6,10,10,1,Spirochaetota,Firmicutes,0
Aquamicrobium.2,Sphingosinicella.1,0.782529291689514,0.782529291689514,positive,0.02368236114526604,0.0005637404658948656,8,5,2,0,Proteobacteria,Proteobacteria,1
Pseudarcobacter.1,midas_g_98017.1,0.782529291689514,0.782529291689514,positive,0.02368236114526604,0.0005637404658948656,8,5,5,1,Campylobacterota,Firmicutes,0
midas_g_9269.1,Desulfovibrio.4,-0.7824991514172953,0.7824991514172953,negative,0.023685995160246387,0.0005642041973381175,7,1,6,0,Bacteroidota,Desulfobacterota,0
Syntrophobotulaceae.7,Bellilinea.1,0.7823529411764705,0.7823529411764705,positive,0.023685995160246387,0.0005664581633683199,3,1,1,1,Firmicutes,Chloroflexi,0
Syntrophobotulaceae.7,midas_g_92370.1,0.7823529411764705,0.7823529411764705,positive,0.023685995160246387,0.0005664581633683199,3,1,1,1,Firmicutes,Firmicutes,1
Syntrophobotulaceae.7,Cryptanaerobacter.1,0.7823529411764705,0.7823529411764705,positive,0.023685995160246387,0.0005664581633683199,3,1,1,1,Firmicutes,Firmicutes,1
Methanothrix.1,midas_g_92370.1,0.7823529411764705,0.7823529411764705,positive,0.023685995160246387,0.0005664581633683199,3,1,1,1,Halobacterota,Firmicutes,0
Pelolinea.3,midas_g_92370.1,0.7823529411764705,0.7823529411764705,positive,0.023685995160246387,0.0005664581633683199,3,1,1,1,Chloroflexi,Firmicutes,0
Trichloromonas.1,Bacteria (unclassified).33,0.7823529411764705,0.7823529411764705,positive,0.023685995160246387,0.0005664581633683199,3,2,2,1,Desulfobacterota,Bacteria (unclassified),0
Sphaerochaeta.7,Syntrophomonas.3,0.7822637616679847,0.7822637616679847,positive,0.02372788585426099,0.0005678365421688128,6,10,10,1,Spirochaetota,Firmicutes,0
Clostridiaceae.1,Reyranella.2,0.7821888321229409,0.7821888321229409,positive,0.023743176246375067,0.0005689967793870628,5,4,4,1,Firmicutes,Proteobacteria,0
Alcaligenes.3,Syntrophobacter.1,0.7821564469356453,0.7821564469356453,positive,0.023743176246375067,0.0005694988405466194,7,2,2,1,Proteobacteria,Desulfobacterota,0
Thiobacillus.1,LNR_A2-18.2,0.782142857142857,0.782142857142857,positive,0.023743176246375067,0.0005697096277734964,15,1,1,1,Proteobacteria,Cloacimonadota,0
Methanosarcina.1,Proteiniphilum.1,-0.782142857142857,0.782142857142857,negative,0.023743176246375067,0.0005697096277734964,14,5,1,0,Halobacterota,Bacteroidota,0
Christensenellaceae_R-7_group.61,midas_g_82137.2,0.7820743005880016,0.7820743005880016,positive,0.023761729307672952,0.0005707739563532811,8,4,4,1,Firmicutes,Firmicutes,1
Clostridium_sensu_stricto_13.1,Intestinimonas.1,0.7820656110532036,0.7820656110532036,positive,0.023761729307672952,0.000570908975335907,12,5,5,1,Firmicutes,Firmicutes,1
Romboutsia.1,midas_g_97954.1,0.7820137176197453,0.7820137176197453,positive,0.023775444223600558,0.0005717158426315596,11,5,5,1,Firmicutes,Firmicutes,1
Clostridiaceae.1,HN-HF0106.10,0.7819518822569154,0.7819518822569154,positive,0.023775444223600558,0.0005726785039024323,7,4,4,1,Firmicutes,Firmicutes,1
Alcaligenes.3,Methanomassiliicoccus.2,0.7819518822569153,0.7819518822569153,positive,0.023775444223600558,0.0005726785039024344,6,2,2,1,Proteobacteria,Thermoplasmatota,0
Petrimonas.1,Syner-01.9,-0.7819474400123061,0.7819474400123061,negative,0.023775444223600558,0.0005727477121183491,10,5,1,0,Bacteroidota,Synergistota,0
Oscillibacter.4,midas_g_82137.2,0.7817460317460319,0.7817460317460319,positive,0.023808420486681265,0.0005758927219054114,8,6,4,0,Firmicutes,Firmicutes,1
Desulfovibrio.2,Petrimonas.4,-0.7816482751046188,0.7816482751046188,negative,0.023808420486681265,0.0005774242589402675,6,9,1,0,Desulfobacterota,Bacteroidota,0
Sulfurospirillum.1,Syntrophomonas.2,-0.7816482751046188,0.7816482751046188,negative,0.023808420486681265,0.0005774242589402675,6,5,4,0,Campylobacterota,Firmicutes,0
Sulfurospirillum.1,Proteiniborus.5,-0.7816482751046188,0.7816482751046188,negative,0.023808420486681265,0.0005774242589402675,6,5,4,0,Campylobacterota,Firmicutes,0
Mesotoga.1,Phenylobacterium.1,-0.7816482751046188,0.7816482751046188,negative,0.023808420486681265,0.0005774242589402675,6,5,4,0,Thermotogota,Proteobacteria,0
