Days of Operation,Biomass Sample ID,Media description,Media changes,Media Influent Flow Rate (mL/min) based on scales linear projection,"pH adjustment delivery rate (mL/min) - primarily 1 M HCl, sometimes 1 M NaOH",Media Acetate (mol/L),Media Propionate (mol/L),Media Butyrate (mol/L),Media Total VFA (mg COD/L),Media Total COD (mg/L) Hach,Media Ammonia (mol/L),Media Dissolved Inorganic Carbon (mol C/L),Media Dissolved Organic Carbon (mol C/L),Approximate Total Influent C (mol/min) based on Media recipe,H2 delivery rate setpoint (mL/min),CO2 delivery rate setpoint (mL/min),H2 delivery rate (mol/min),H2 delivery rate (e-eq/min),H2 delivery (g COD/min),CO2 delivery rate (mol/min),H2:CO2 ratio,Measured Total Influent C (mol/min),Approximate Total Influent C (mol/min) based on Media recipe + gas,Effluent waste flow rate (mL/min) - measured based on HRT after Day 38.1,Waste Effluent Acetate (mol/L),Waste Effluent Propionate (mol/L),Waste Effluent Butyrate (mol/L),Waste Effluent Total VFA (mg COD/L),Waste Effluent Total COD (mg/L) Hach,Waste Effluent Ammonia (mol/L),Waste Effluent Dissolved Inorganic Carbon (mol C/L),Waste Effluent Dissolved Organic Carbon (mol C/L),Gas Flow Out (mL/min at STP),Gas Composition (% CH4),Gas Composition (% H2),Gas Composition (% CO2),CH4 Production (mol/min),H2 breakthrough (mol/min),CO2 breakthrough (mol/min),Specific CH4 production Rate (m3/m3d) .155,Specific CH4 production Rate (L/m2d),Waste Effluent Dissolved Inorganic Carbon (mol/min) based on sensor,Effluent C as measured (mol/min),Effluent C as biomass (mol/min),Total Effluent C (mol/min) based on MT sensors,H2 Conversion to CH4 Efficiency (%),H2 conversion to CH4 efficiency (30-day rolling average),Accounted H2 (%),Unaccounted H2 (%),C gas only Conversion Efficiency to CH4 (%),CO2 conversion to CH4 efficiency (30-day rolling average),C Conversion to CH4 Efficiency (%),Accounted C (%) based on MT sensors,Unaccounted C (%) based on MT sensors,Projected Cell Yield (g/min),R-TSS,W-TSS,R-VSS,W-VSS,SRT,HRT,pH,"CO2 (mg/L, aqueous dissolved CO2)",ORP (mV),Temp ©,[H],[CO2aq],pKa1,pKa2,[HCO3-],[CO3-2],TIC
162.9,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0006446747967478899,3.002693718352265e-05,3.08160000001,49.53589540621818,455.8181818181818,0.0188373458602466,0.0,0.02660949211876667,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00015062672256093999,0.00015062672256093999,,26.29562893031818,360.5454545454545,0.017467570597341518,0.0055210230262013,0.0212836514690117,0.2791759674148094,0.9371383333333332,0.0251439999999999,0.0377176666666666,1.167975450043908e-05,3.133750234231236e-07,4.700833071560705e-07,2.4305945881687943,2.5964311589673543,5.475906435516829e-07,2.1655363592394733e-06,6.296756672935845e-07,1.2697428451146834e-05,0.8720883360327847,1.016258808354337,0.877938003136683,0.1220619968633169,0.8720883360327847,0.8897064380425441,0.8317558409237717,0.9042279337768642,0.0957720662231358,0.0010971428571428,416.80281690140845,146.92957746478874,330.7887323943662,121.21126760563381,4.775199751338531,2.798349941068876,7.023,41.02,-502.762,35.503,9.484184633008949e-08,0.0009320820741212,6.344348696296295,10.283985968518518,0.0044473925002397,2.4384816446938974e-06,0.0053819130560056
163.0,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0006951939363142875,2.947290782811003e-05,2.9960000000124998,52.50147100777273,460.2121212121212,0.0188373458602466,0.0,0.02647376602261606,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.000149517312415275,0.000149517312415275,,25.970833912897728,365.030303030303,0.017468104414669228,0.005483185405922482,0.021220164156755535,0.3057037992831546,0.941474,0.0183813333333333,0.040145,1.284875797885307e-05,2.508590819593792e-07,5.478785277777788e-07,2.6738679830057075,2.5964311589673543,5.356228338029683e-07,2.1590767494661557e-06,6.319372344695258e-07,1.3932259340433815e-05,0.959373929087696,1.016491342726362,0.9640566319509376,0.0359433680490622,0.959373929087696,0.8899389724145691,0.9150046344831304,0.992164525652912,0.0078354743470879,0.0010971428571428,414.92957746478874,147.7605633802817,329.28169014084506,121.71830985915493,4.775199751338531,2.798349941068876,7.007,41.02,-499.903,36.422,9.84011105761132e-08,0.0009320820741212,6.33997834074074,10.276567596296296,0.0043298795475189,2.327599303852322e-06,0.005264289220944
163.10000000000002,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0007457130758806849,2.8918878472697414e-05,2.910400000015,55.46704660932727,464.6060606060606,0.0188373458602466,0.0,0.026338039926465454,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00014840790226961,0.00014840790226961,,25.646038895477272,369.5151515151515,0.01746863823199694,0.005445347785643664,0.021156676844499372,0.3057037992831546,0.941474,0.0183813333333333,0.040145,1.284875797885307e-05,2.508590819593792e-07,5.478785277777788e-07,2.6738679830057075,2.856302807483698,5.281950715265892e-07,2.152617139692838e-06,6.341988016454672e-07,1.3924831578157438e-05,0.959373929087696,1.016723877098387,0.9640566319509376,0.0359433680490622,0.959373929087696,0.8901715067865941,0.9150046344831304,0.9916355689305648,0.0083644310694351,0.0010971428571428,413.056338028169,148.59154929577466,327.77464788732397,122.22535211267606,4.775199751338531,2.798349941068876,6.999,41.02,-499.902,36.553,1.0023052380778997e-07,0.0009320820741212,6.339355362962962,10.275510135185185,0.004256952386815,2.2521051179004573e-06,0.0051912865660541
163.20000000000002,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0007962322154470825,2.8364849117284794e-05,2.8248000000175,58.43262221088182,469.0,0.0188373458602466,0.0,0.026202313830314846,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.000147298492123945,0.000147298492123945,,25.321243878056816,374.0,0.01746917204932465,0.005407510165364848,0.021093189532243206,0.3057037992831546,0.941474,0.0183813333333333,0.040145,1.284875797885307e-05,2.508590819593792e-07,5.478785277777788e-07,2.6738679830057075,2.856302807483698,5.298186754387752e-07,2.1461575299195206e-06,6.364603688214085e-07,1.3926455182069623e-05,0.959373929087696,1.0169564114704124,0.9640566319509376,0.0359433680490622,0.959373929087696,0.8904040411586193,0.9150046344831304,0.991751191398251,0.008248808601749,0.0010971428571428,411.1830985915493,149.42253521126761,326.2676056338028,122.73239436619718,4.775199751338531,2.798349941068876,7.0,41.02,-500.842,36.684,1e-07,0.0009320820741212,6.338732385185184,10.274452674074071,0.0042728905693518,2.2712717354140405e-06,0.0052072439152084
163.3,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.00084675135501348,2.7810819761872177e-05,2.73920000002,61.398197812436365,473.3939393939394,0.0188373458602466,0.0,0.02606658773416424,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00014618908197828,0.00014618908197828,,24.996448860636363,378.4848484848485,0.01746970586665236,0.00536967254508603,0.02102970221998704,0.3057037992831546,0.941474,0.0183813333333333,0.040145,1.284875797885307e-05,2.508590819593792e-07,5.478785277777788e-07,2.6738679830057075,2.856302807483698,5.373383042192644e-07,2.139697920146203e-06,6.387219359973499e-07,1.3933974810850112e-05,0.959373929087696,1.0171889458424372,0.9640566319509376,0.0359433680490622,0.959373929087696,0.8906365755306441,0.9150046344831304,0.9922866902530868,0.0077133097469131,0.0010971428571428,409.3098591549296,150.25352112676057,324.76056338028167,123.2394366197183,4.775199751338531,2.798349941068876,7.009,41.02,-500.875,36.356,9.794899854086957e-08,0.0009320820741212,6.340292207407407,10.277100362962962,0.0043467228309626,2.344561263167659e-06,0.005281149466347
163.4,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0008972704945798774,2.725679040645956e-05,2.6536000000225,64.36377341399091,477.78787878787875,0.0188373458602466,0.0,0.02593086163801363,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00014507967183261498,0.00014507967183261498,,24.671653843215907,382.96969696969694,0.017470239683980072,0.005331834924807212,0.020966214907730877,0.3057037992831546,0.941474,0.0183813333333333,0.040145,1.284875797885307e-05,2.508590819593792e-07,5.478785277777788e-07,2.6738679830057075,2.856302807483698,5.341682201306508e-07,2.1332383103728855e-06,6.409835031732913e-07,1.39308047267615e-05,0.959373929087696,1.0174214802144628,0.9640566319509376,0.0359433680490622,0.959373929087696,0.8908691099026693,0.9150046344831304,0.9920609375665193,0.0079390624334807,0.0010971428571428,407.4366197183099,151.0845070422535,323.2535211267606,123.74647887323944,4.775199751338531,2.798349941068876,7.009,41.02,-500.875,35.7,9.794899854086957e-08,0.0009320820741212,6.343411851851851,10.28239574074074,0.0043156111234404,2.299569623180838e-06,0.0052499927671848
163.5,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.000947789634146275,2.670276105104694e-05,2.568000000025,67.32934901554546,482.18181818181813,0.0188373458602466,0.0,0.025795135541863023,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00014397026168695,0.00014397026168695,,24.34685882579545,387.45454545454544,0.017470773501307782,0.005293997304528395,0.02090272759547471,0.3057037992831546,0.941474,0.0183813333333333,0.040145,1.284875797885307e-05,2.508590819593792e-07,5.478785277777788e-07,2.6738679830057075,2.856302807483698,5.370231754253578e-07,2.1267787005995675e-06,6.432450703492326e-07,1.3933659682056208e-05,0.959373929087696,1.0176540145864876,0.9640566319509376,0.0359433680490622,0.959373929087696,0.8911016442746943,0.9150046344831304,0.9922642488383324,0.0077357511616675,0.0010971428571428,405.5633802816901,151.9154929577465,321.7464788732394,124.25352112676056,4.775199751338531,2.798349941068876,7.009,41.02,-500.967,36.291,9.794899854086957e-08,0.0009320820741212,6.340601318518518,10.277625057407407,0.0043436301315861,2.3400642389912805e-06,0.0052780522699463
163.60000000000002,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0009983087737126723,2.6148731695634323e-05,2.4824000000275,70.29492461710001,486.57575757575756,0.0188373458602466,0.0,0.025659409445712416,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.000142860851541285,0.000142860851541285,,24.022063808374995,391.93939393939394,0.01747130731863549,0.005256159684249577,0.020839240283218548,0.3057037992831546,0.941474,0.0183813333333333,0.040145,1.284875797885307e-05,2.508590819593792e-07,5.478785277777788e-07,2.6738679830057075,2.856302807483698,5.308219478844371e-07,2.12031909082625e-06,6.455066375251739e-07,1.3927458454515286e-05,0.959373929087696,1.017886548958513,0.9640566319509376,0.0359433680490622,0.959373929087696,0.8913341786467194,0.9150046344831304,0.9918226379099636,0.0081773620900363,0.0010971428571428,403.69014084507046,152.74647887323943,320.23943661971833,124.7605633802817,4.775199751338531,2.798349941068876,7.001,41.02,-500.961,36.684,9.97700063822552e-08,0.0009320820741212,6.338732385185184,10.274452674074071,0.0042827405993949,2.281755449409964e-06,0.0052171044289655
163.70000000000002,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.00104882791327907,2.5594702340221706e-05,2.39680000003,73.26050021865456,490.969696969697,0.0188373458602466,0.0,0.02552368334956181,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00014175144139562,0.00014175144139562,,23.697268790954542,396.4242424242424,0.017471841135963204,0.00521832206397076,0.02077575297096238,0.3057037992831546,0.941474,0.0183813333333333,0.040145,1.284875797885307e-05,2.508590819593792e-07,5.478785277777788e-07,2.6738679830057075,2.856302807483698,5.389319271662238e-07,2.1138594810529324e-06,6.477682047011152e-07,1.3935568433797072e-05,0.959373929087696,1.018119083330538,0.9640566319509376,0.0359433680490622,0.959373929087696,0.8915667130187444,0.9150046344831304,0.99240017767222,0.00759982232778,0.0010971428571428,401.8169014084507,153.57746478873239,318.7323943661972,125.26760563380282,4.775199751338531,2.798349941068876,7.009,41.02,-501.01,36.684,9.794899854086957e-08,0.0009320820741212,6.338732385185184,10.274452674074071,0.0043623626918134,2.3673861167104468e-06,0.0052968121520513
163.8,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0010993470528454675,2.5040672984809086e-05,2.3112000000324997,76.2260758202091,495.3636363636364,0.0188373458602466,0.0,0.0253879572534112,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.000140642031249955,0.000140642031249955,,23.372473773534086,400.9090909090909,0.017472374953290914,0.0051804844436919425,0.020712265658706215,0.3057037992831546,0.941474,0.0183813333333333,0.040145,1.284875797885307e-05,2.508590819593792e-07,5.478785277777788e-07,2.6738679830057075,2.856302807483698,5.449228562121749e-07,2.107399871279615e-06,6.500297718770567e-07,1.3941559362843024e-05,0.959373929087696,1.018351617702563,0.9640566319509376,0.0359433680490622,0.959373929087696,0.8917992473907695,0.9150046344831304,0.9928268125151306,0.0071731874848693,0.0010971428571428,399.943661971831,154.40845070422534,317.22535211267603,125.77464788732394,4.775199751338531,2.798349941068876,7.017,41.02,-501.057,36.225,9.616122783836629e-08,0.0009320820741212,6.340915185185184,10.278157824074071,0.0044211878767571,2.4231547278200064e-06,0.0053556931056061
163.9,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.001149866192411865,2.448664362939647e-05,2.225600000035,79.19165142176364,499.75757575757575,0.0188373458602466,0.0,0.025252231157260593,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00013953262110429,0.00013953262110429,,23.047678756113633,405.3939393939394,0.017472908770618623,0.005142646823413125,0.020648778346450052,0.3057037992831546,0.941474,0.0183813333333333,0.040145,1.284875797885307e-05,2.508590819593792e-07,5.478785277777788e-07,2.6738679830057075,2.856302807483698,5.542862429568624e-07,2.1009402615062973e-06,6.52291339052998e-07,1.3950922749587711e-05,0.959373929087696,1.0185841520745884,0.9640566319509376,0.0359433680490622,0.959373929087696,0.8920317817627945,0.9150046344831304,0.9934936117715216,0.0065063882284783,0.0010971428571428,398.07042253521126,155.2394366197183,315.71830985915494,126.28169014084507,4.775199751338531,2.798349941068876,7.025,41.02,-501.057,36.422,9.440608762859197e-08,0.0009320820741212,6.33997834074074,10.276567596296296,0.0045131089195526,2.5287635252184167e-06,0.005447719757199
164.0,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0012003853319782626,2.3932614273983852e-05,2.1400000000375,82.15722702331819,504.1515151515151,0.0188373458602466,0.0,0.025116505061109986,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00013842321095862498,0.00013842321095862498,,22.722883738693177,409.8787878787879,0.017473442587946336,0.005104809203134307,0.020585291034193886,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.856302807483698,5.532952633972899e-07,2.0944806517329798e-06,6.545529062289393e-07,1.299140637748365e-05,0.9003344655963679,1.0186205420496324,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8920681717378384,0.8586956385076678,0.9251631218687126,0.0748368781312873,0.0010971428571428,396.19718309859155,156.07042253521126,314.2112676056338,126.78873239436619,4.775199751338531,2.798349941068876,7.025,41.02,-501.069,36.225,9.440608762859197e-08,0.0009320820741212,6.340915185185184,10.278157824074071,0.0045033838962341,2.51409188603703e-06,0.0054379800622413
164.10000000000002,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0012509044715446598,2.3378584918571232e-05,2.0544000000400002,85.12280262487273,508.5454545454545,0.0188373458602466,0.0,0.02498077896495938,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00013731380081296,0.00013731380081296,,22.39808872127272,414.3636363636364,0.017473976405274046,0.0050669715828554895,0.020521803721937723,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.406006718024793e-07,2.0880210419596622e-06,6.568144734048807e-07,1.297871178588884e-05,0.9003344655963679,1.0186569320246763,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8921045617128822,0.8586956385076678,0.924259095957318,0.075740904042682,0.0010971428571428,394.32394366197184,156.90140845070422,312.7042253521127,127.29577464788733,4.775199751338531,2.798349941068876,7.01,41.02,-501.078,36.816,9.772372209558103e-08,0.0009320820741212,6.338104651851851,10.27338714074074,0.0043787434816067,2.3876043588486992e-06,0.0053132131600867
164.20000000000002,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0013014236111110575,2.2824555563158615e-05,1.9688000000425,88.08837822642728,512.939393939394,0.0188373458602466,0.0,0.02484505286880877,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.000136204390667295,0.000136204390667295,,22.073293703852265,418.8484848484848,0.017474510222601755,0.005029133962576673,0.020458316409681557,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.469360945025475e-07,2.0815614321863447e-06,6.59076040580822e-07,1.2985047208588908e-05,0.9003344655963679,1.0186933219997203,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8921409516879263,0.8586956385076678,0.9247102633885602,0.0752897366114397,0.0010971428571428,392.4507042253521,157.73239436619718,311.19718309859155,127.80281690140845,4.775199751338531,2.798349941068876,7.018,41.02,-502.029,36.422,9.594006315159306e-08,0.0009320820741212,6.33997834074074,10.276567596296296,0.0044409492983494,2.448545725190121e-06,0.0053754799181958
164.3,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.001351942750677455,2.2270526207746e-05,1.883200000045,91.05395382798183,517.3333333333333,0.0188373458602466,0.0,0.024709326772658163,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00013509498052163,0.00013509498052163,,21.74849868643181,423.3333333333333,0.017475044039929468,0.004991296342297855,0.02039482909742539,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.475201927416274e-07,2.075101822413027e-06,6.613376077567634e-07,1.2985631306827988e-05,0.9003344655963679,1.0187297119747645,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8921773416629701,0.8586956385076678,0.924751859050696,0.0752481409493041,0.0010971428571428,390.5774647887324,158.56338028169014,309.6901408450704,128.30985915492957,4.775199751338531,2.798349941068876,7.017,41.02,-502.053,36.75,9.616122783836629e-08,0.0009320820741212,6.338418518518518,10.273919907407407,0.0044466775432697,2.461023324312963e-06,0.0053812206407153
164.4,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0014024618902438524,2.1716496852333378e-05,1.7976000000475,94.01952942953636,521.7272727272727,0.0188373458602466,0.0,0.02457360067650756,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.000133985570375965,0.000133985570375965,,21.423703669011356,427.8181818181818,0.017475577857257178,0.004953458722019037,0.020331341785169228,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.556792299963931e-07,2.0686422126397096e-06,6.635991749327048e-07,1.2993790344082752e-05,0.9003344655963679,1.0187661019498084,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8922137316380141,0.8586956385076678,0.9253328924014148,0.0746671075985851,0.0010971428571428,388.70422535211264,159.3943661971831,308.1830985915493,128.8169014084507,4.775199751338531,2.798349941068876,7.026,41.02,-502.053,36.488,9.418895965228405e-08,0.0009320820741212,6.339664474074073,10.276034829629628,0.00452678305562,2.545393038256436e-06,0.0054614105227794
164.5,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.00145298102981025,2.116246749692076e-05,1.71200000005,96.98510503109091,526.1212121212121,0.0188373458602466,0.0,0.02443787458035695,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00013287616023029998,0.00013287616023029998,,21.0989086515909,432.30303030303025,0.017476111674584887,0.00491562110174022,0.02026785447291306,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.64926345679231e-07,2.062182602866392e-06,6.658607421086461e-07,1.3003037459765593e-05,0.9003344655963679,1.0188024919248524,0.903485126189974,0.0965148738100259,0.9003344655963679,0.892250121613058,0.8586956385076678,0.9259914115920888,0.0740085884079112,0.0010971428571428,386.830985915493,160.22535211267606,306.67605633802816,129.32394366197184,4.775199751338531,2.798349941068876,7.034,41.02,-503.003,36.619,9.24698173938223e-08,0.0009320820741212,6.339041496296296,10.274977368518517,0.0046175611913969,2.651156045790176e-06,0.0055522944215639
164.60000000000002,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0015035001693766473,2.0608438141508144e-05,1.6264000000525,99.95068063264546,530.5151515151515,0.0188373458602466,0.0,0.024302148484206344,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.000131766750084635,0.000131766750084635,,20.774113634170448,436.78787878787875,0.0174766454919126,0.004877783481461402,0.020204367160656895,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.662782535166316e-07,2.055722993093074e-06,6.681223092845874e-07,1.3004389367602992e-05,0.9003344655963679,1.0188388818998964,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8922865115881018,0.8586956385076678,0.9260876856396388,0.0739123143603611,0.0010971428571428,384.9577464788732,161.05633802816902,305.169014084507,129.83098591549296,4.775199751338531,2.798349941068876,7.034,41.02,-503.0,36.881,9.24698173938223e-08,0.0009320820741212,6.33779554074074,10.272862446296296,0.0046308276200486,2.671752156673633e-06,0.0055655814463265
164.70000000000002,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.001554019308943045,2.0054408786095524e-05,1.540800000055,102.9162562342,534.9090909090909,0.0188373458602466,0.0,0.024166422388055733,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.00013065733993897,0.00013065733993897,,20.44931861674999,441.27272727272725,0.01747717930924031,0.004839945861182585,0.020140879848400732,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.662782535166316e-07,2.0492633833197565e-06,6.703838764605288e-07,1.3004389367602992e-05,0.9003344655963679,1.0188752718749403,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8923229015631459,0.8586956385076678,0.9260876856396388,0.0739123143603611,0.0010971428571428,383.0845070422535,161.88732394366195,303.6619718309859,130.33802816901408,4.775199751338531,2.798349941068876,7.034,41.02,-502.068,36.881,9.24698173938223e-08,0.0009320820741212,6.33779554074074,10.272862446296296,0.0046308276200486,2.671752156673633e-06,0.0055655814463265
164.8,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0425248503179126,0.0016045384485094422,1.9500379430682907e-05,1.4552000000575,105.88183183575455,539.3030303030303,0.0188373458602466,0.0,0.02403069629190513,6.4943017966675e-07,1.2,0.3,5.357142857142857e-05,0.0002946428571428,0.0137142857142857,1.3392857142857142e-05,4.0,1.3392857142857142e-05,1.4042287322523892e-05,0.1017464678179126,0.000129547929793305,0.000129547929793305,,20.124523599329535,445.75757575757575,0.01747771312656802,0.004802108240903768,0.020077392536144566,0.2823945757993872,0.9564643333333334,0.0133883333333333,0.030147,1.2058050878522783e-05,1.687853889431903e-07,3.8006023556357706e-07,2.509319284758909,2.6805271477438377,5.540204223501017e-07,2.042803773546439e-06,6.726454436364702e-07,1.2992131536436462e-05,0.9003344655963679,1.0189116618499845,0.903485126189974,0.0965148738100259,0.9003344655963679,0.8923592915381897,0.8586956385076678,0.9252147629536838,0.0747852370463162,0.0010971428571428,381.2112676056338,162.71830985915494,302.15492957746477,130.8450704225352,4.775199751338531,2.798349941068876,7.026,41.02,-501.124,36.159,9.418895965228405e-08,0.0009320820741212,6.341229051851851,10.27869059074074,0.0045105043273521,2.5207774960842397e-06,0.0054451071789694
