asv,asv_len,rel_ab,midas_taxonomy,best_organism,best_genome_id,best_align_score,best_identity,best_edlib_distance,best_genus,best_family
381bd0335293264d60f0d35fab6b5887,372,0.79575,Bacteria Chloroflexi Anaerolineae RBG-13-54-9 midas_f_4245 midas_g_4582 midas_s_4582,Anaerolineae bacterium AnMBR.bin515,2052143.1154,739.0,0.9973,1,,
d62995b61a683553373d223efcb7aeaf,374,0.79575,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae Christensenellaceae_R-7_group midas_s_2559,Christensenellaceae bacterium da863df8-3121-48c8-a9fd-195775925dd7,2054177.130,688.0,0.9679,12,,Christensenellaceae
a8f1172cd5341236c5e2a3ced113b0b2,378,3.388682,Archaea Halobacterota Methanomicrobia Methanomicrobiales Methanospirillaceae Methanospirillum Methanospirillum_hungatei,Euryarchaeota archaeon JPMR_metabat.57,2026739.826,746.0,0.9947,2,,
566e2121e9bd3188a5c29f9c55607760,371,3.696744,Bacteria Bacteroidota Bacteroidia Bacteroidales Paludibacteraceae midas_g_33472 midas_s_33472,Bacteroidetes bacterium ADurb.Bin174,1852808.3,742.0,1.0,0,,
73e316aef3faef6abf714c6a2802f409,371,0.168906,Bacteria Synergistota Synergistia Synergistales Synergistaceae Acetomicrobium midas_s_103024,Spirochaetaceae bacterium 8-LJY_002,1898206.178,742.0,1.0,0,,Spirochaetaceae
f67bfc33bddfbd4d03ce7ae694c2dcdc,370,9.241859,Bacteria Bacteroidota Bacteroidia Bacteroidales Bacteroidaceae Bacteroides Bacteroides_graminisolvens,Bacteroides graminisolvens strain S7C1509,477666.28,740.0,1.0,0,Bacteroides,Bacteroidaceae
fcfaeb95003823a7ffde76ba3c4c790b,372,0.392274,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,Ottowia thiooxydans DSM 14619,1122623.5,744.0,1.0,0,Ottowia,Comamonadaceae
e7baf16c3258bdcf8af64b53aa373771,369,0.769225,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales,Anaerovirgula multivorans strain SCA,312168.3,718.0,0.9892,4,Anaerovirgula,Natronincolaceae
2e4e10f885aac2233d05e4b46571c20d,371,0.769225,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Proteiniboraceae Proteiniborus,Proteiniborus sp. DW1,1889883.3,742.0,1.0,0,Proteiniborus,
5efed3b185cd579740418a733b461740,375,0.769225,Bacteria Patescibacteria Saccharimonadia Saccharimonadales midas_f_67 midas_g_2020 midas_s_10353,Candidatus Saccharibacteria bacterium CTOTU14271,2026720.1010,750.0,1.0,0,,
b2df4752917d048ab824271c02ad68aa,374,0.769225,Bacteria Firmicutes Syntrophomonadia Syntrophomonadales Syntrophomonadaceae Syntrophomonas,Syntrophomonadaceae bacterium 510d5e25-0d66-4dd2-8cb2-8a0e7e1720a4,2093811.203,676.0,0.9627,14,,Syntrophomonadaceae
fd49dfe5a86c187e08a334fd7e25ff60,374,0.769225,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter midas_s_99144,Bacillota bacterium JPNG_maxbin.100_sub,1879010.10751,648.0,0.9515,20,,
86399b4152e937777cee90ee980e53c7,374,0.769225,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Rhodocyclaceae Thauera,Geobacter anodireducens strain NTO_MAG1,1340425.12,748.0,1.0,0,Geobacter,Geobacteraceae
fa4cca3abe5e2f19f3d66fd3eafc8011,372,0.769225,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Aminobacter,Mesorhizobium sp. AR07,2865838.3,739.0,0.9973,1,Mesorhizobium,Phyllobacteriaceae
9a92a2c1cf0f15aa4804f00b70914004,375,0.769225,Bacteria Planctomycetota Planctomycetes Isosphaerales Isosphaeraceae,Paludisphaera sp. JC665,2711216.4,685.0,0.9653,13,Paludisphaera,Isosphaeraceae
89da33616fecea01a2dd1f560e309cd0,375,0.769225,Bacteria Actinobacteriota Actinobacteria Propionibacteriales Propionibacteriaceae Aestuariimicrobium midas_s_338,uncultured Actinomycetota bacterium MFD01299.bin.1.141,3039803.331,750.0,1.0,0,,
b04b7cec6f00435b186177833dba9e0c,369,0.769225,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Family_XI Tepidimicrobium midas_s_93601,Bacillota bacterium USSF_maxbin.137_sub,1879010.10723,630.0,0.9452,22,,
4c9b3fff08afb1135eafe0f7c7438032,372,2.772558,Bacteria Chloroflexi Anaerolineae SBR1031 midas_f_1469 midas_g_1469,Aggregatilineaceae bacterium AnMBR.bin278,2952881.11,739.0,0.9973,1,,Aggregatilineaceae
e0d953cdee5c868270edabd2f2937909,374,0.560711,Bacteria Chloroflexi Anaerolineae Anaerolineales Anaerolineaceae midas_g_6489 midas_s_14202,uncultured Chloroflexia bacterium MFD04716.bin.2.240,1672391.215,738.0,0.9947,2,,
a40423754043874f0045e65d1035b1c5,372,0.555711,Bacteria Firmicutes Clostridia Oscillospirales Hydrogenoanaerobacterium,Faecalicatena sp. BF-R-105,2949658.3,699.0,0.9758,9,Faecalicatena,Lachnospiraceae
66d1691a5a4a3c86712b725c3dec36de,374,0.31941,Bacteria Firmicutes Clostridia Oscillospirales Hungateiclostridiaceae,Acetivibrio straminisolvens FC2,253314.5,676.0,0.9627,14,Acetivibrio,Acetivibrionaceae
335d9330fb71ae0d90dd21af0c78d794,372,0.310259,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium midas_s_67523,Rhizobiaceae bacterium AM104-69,2998065.3,714.0,0.9839,6,,Rhizobiaceae
dc34e8512b788fb682511c00370ee4c7,374,0.377249,Bacteria Firmicutes Desulfotomaculia Desulfotomaculales Pelotomaculaceae Pelotomaculum,Desulfotomaculaceae bacterium AnMBR.bin218,2937913.10,748.0,1.0,0,,Desulfotomaculaceae
6eca1e8c47d098b26976cba1c2bfdfb8,389,0.645591,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales,Burkholderia pseudomallei EPMN178,28450.4538,764.0,0.9898,4,Burkholderia,Burkholderiaceae
877caa2770bea94625b47a0efd4dd338,370,0.700805,Bacteria Bacteroidota Bacteroidia Sphingobacteriales Lentimicrobiaceae Lentimicrobium,Lentimicrobium saccharophilum strain TBC1,1678841.5,715.0,0.9865,5,Lentimicrobium,Lentimicrobiaceae
9c1ee0993d66faee25a82385bd63bc0c,395,0.700805,Archaea Euryarchaeota Methanobacteria Methanobacteriales Methanobacteriaceae Methanobacterium,Cronobacter dublinensis strain cro2915W,413497.13,771.0,0.9874,5,Cronobacter,Enterobacteriaceae
a0bbfb182e829dcd543eba20abe4bf13,375,0.7427,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia,Gordonia sp. ABSL49_1,2920941.4,750.0,1.0,0,Gordonia,Gordoniaceae
da07a733c6038de701a8f72af131d730,374,0.7427,Bacteria Chloroflexi Anaerolineae RBG-13-54-9 midas_f_5792 midas_g_5792 midas_s_5792,Anaerolineae bacterium AnMBR.bin235,2052143.1144,685.0,0.9654,13,,
aca560400c046d00c063af6e4596f8d5,372,0.7427,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Burkholderiaceae Lautropia,Lautropia mirabilis 512852,47671.367,734.0,0.9946,2,Lautropia,Burkholderiaceae
d7525471cb3f78ede0955ca2a32c1b66,374,0.7427,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae midas_g_5200 midas_s_5200,Bacteroidales bacterium strain W0P13.011,2030927.264,674.0,0.9626,15,,
42ae4d6693b650ebbaac42e57113910e,372,0.7427,Bacteria Proteobacteria Alphaproteobacteria Parvibaculales Parvibaculaceae Parvibaculum,Parvibaculum sp. SMAG_U4986,2024848.56,719.0,0.9866,5,Parvibaculum,Parvibaculaceae
33a48735e8b1a35f14da8e944eb0d73a,374,0.7427,Bacteria Actinobacteriota Thermoleophilia Gaiellales midas_f_269 midas_g_531 midas_s_103009,Thermoleophilia bacterium AnMBR.bin144,2026888.228,693.0,0.9706,11,,
42de4e368cca3ff50954f82c12dd5315,373,0.7427,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ruminococcus,Ruminococcus sp. D1181bin17,41978.2018,746.0,1.0,0,Ruminococcus,Oscillospiraceae
f44234fea5a65dfa65edd4c8b6babf37,370,0.7427,Bacteria Bacteroidota Bacteroidia Bacteroidales Dysgonomonadaceae Fermentimonas,Proteiniphilum sp. SO_2017_LW3_98,1926877.74,665.0,0.9595,15,Proteiniphilum,Dysgonomonadaceae
d73a01cf4394c6ce1b6f91249a590671,372,0.7427,Bacteria Proteobacteria Gammaproteobacteria 1013-28-CG33 midas_f_8404 midas_g_33613 midas_s_37027,uncultured Gammaproteobacteria bacterium MFD03066.bin.1.24,86473.1747,562.0,0.904,36,,
9298ac3ee3ca7f2d3eb2fcd739324462,373,0.7427,Bacteria Firmicutes Clostridia Clostridiales Clostridiaceae Clostridium_sensu_stricto_1,Clostridium butyricum NEC514,1492.755,746.0,1.0,0,Clostridium,Clostridiaceae
1f56ffc2734d7ef8efb20201a6700725,374,0.7427,Bacteria Actinobacteriota Thermoleophilia Gaiellales midas_f_2573 midas_g_3338,uncultured Actinomycetota bacterium MFD00709.bin.2.159,3039803.835,743.0,0.9973,1,,
4f991b9a87b25e13c75f8eb888f9f7be,374,0.7427,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae midas_g_100193 midas_s_100193,Candidatus Darwinibacter acetoxidans M4B_bin12,3082383.24,608.0,0.9251,28,Candidatus Darwinibacter,Candidatus Darwinibacteriaceae
d2340f2964ea2cff3448b5ce82aa29af,376,0.7427,Bacteria Proteobacteria Gammaproteobacteria midas_o_147 midas_f_3187 midas_g_26712 midas_s_26712,uncultured Gammaproteobacteria bacterium MFD04434.bin.1.124,86473.2173,673.0,0.9601,15,,
c09305c29479546a081817c3df4019cc,375,0.7427,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia,Gordonia sp. LAM0048,1633223.3,750.0,1.0,0,Gordonia,Gordoniaceae
18e8b2bd0c2318ff13208d8febed727a,372,0.7427,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Alcaligenaceae Castellaniella,Castellaniella ginsengisoli 143751,546114.18,744.0,1.0,0,Castellaniella,Alcaligenaceae
febbb96bc35744a5fc6936e547e3041c,372,0.7427,Bacteria Proteobacteria Alphaproteobacteria Caulobacterales Caulobacteraceae Phenylobacterium Phenylobacterium_falsum,Agrobacterium sp. Poolinfecte_13,361.62,739.0,0.9973,1,Agrobacterium,Rhizobiaceae
fd29bda0b56df34282a38393c8fbcbca,371,0.7427,Bacteria Proteobacteria Alphaproteobacteria,Constrictibacter sp. MBR-5,3156467.4,707.0,0.9811,7,Constrictibacter,Allostellaceae
6c3396e9340561a2aa366046cad19f86,373,0.7427,Bacteria Chloroflexi Anaerolineae RBG-13-54-9 midas_f_5792 midas_g_6182 midas_s_7522,Bacillota bacterium USOA134_maxbin.119_sub,1879010.10568,569.0,0.9067,35,,
a50b9465cd3e7850eae2011497a4f41b,374,0.7427,Bacteria Desulfobacterota Syntrophia Syntrophales Smithellaceae Smithella midas_s_552,Smithella sp. strain AS17jrsBPGN_1,2053614.8,718.0,0.984,6,Smithella,Smithellaceae
c70fe7d64a90f53b96f959c4469709ac,374,0.7427,Bacteria Firmicutes Dethiobacteria Dethiobacterales Dethiobacteraceae midas_g_114992 midas_s_114992,Christensenellales bacterium AnMBR.bin221,3083246.38,606.0,0.9249,29,,
16e2c25bdcba26035d7e90f7902d9aea,373,0.433351,Bacteria Firmicutes Clostridia Oscillospirales Oscillospiraceae NK4A214_group,Oscillospiraceae bacterium 2653369c-2d6a-477d-a763-16f58a0da7c0,2485925.2969,656.0,0.9517,18,,Oscillospiraceae
3d38b9626585c206c30b9e38e025ac32,373,0.287437,Bacteria Firmicutes Desulfitobacteriia Desulfitobacteriales Syntrophobotulaceae Ca_Dichloromethanomonas midas_s_95945,Gracilibacter sp. LH_M27,2772560.4,691.0,0.9705,11,Gracilibacter,Gracilibacteraceae
e11faaea7fe3b63b13f607b41aea228a,374,0.427936,Bacteria Firmicutes Syntrophomonadia Syntrophomonadales Syntrophomonadaceae Syntrophomonas,Syntrophomonas zehnderi OL-4,690567.9,703.0,0.9759,9,Syntrophomonas,Syntrophomonadaceae
b42de67c23c492ca5f7c49025c6364a4,374,0.320143,Bacteria Firmicutes Syntrophomonadia Syntrophomonadales Syntrophomonadaceae Syntrophomonas,Syntrophomonadaceae bacterium AnMBR.bin228,2093811.236,708.0,0.9786,8,,Syntrophomonadaceae
49eabe5ac42dea1466d651d64825b6c6,374,0.716175,Bacteria Firmicutes Clostridia Clostridiales Clostridiaceae Proteiniclasticum midas_s_140,Clostridiaceae bacterium HFYG-1003,2961947.4,723.0,0.9866,5,,Clostridiaceae
68d8ed7c8b41a1f6e461674c4d220b5a,375,0.716175,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Mycobacteriaceae Mycobacterium,Mycobacterium sp. 23,3400424.3,750.0,1.0,0,Mycobacterium,Mycobacteriaceae
52fc77f20545190663b74a1784361e4e,371,0.716175,Bacteria Synergistota Synergistia Synergistales Synergistaceae midas_g_762 midas_s_7319,Aminobacteriaceae bacterium AnMBR.bin347,3034609.9,695.0,0.9758,9,,Aminobacteriaceae
08beb3b3788f0fb047aa7b0b035a64a6,374,0.716175,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae Christensenellaceae_R-7_group,Christensenellaceae bacterium 71fbd196-4d72-4d9d-b023-dc0a1f92e7b0,2054177.129,728.0,0.9893,4,,Christensenellaceae
4d5eeba41b7a507f54023d01ce1fb31a,372,0.716175,Bacteria Synergistota Synergistia Synergistales Synergistaceae midas_g_249 midas_s_77729,Synergistaceae bacterium a20e232d-ae79-494a-a7eb-231c2e3632a3,2053624.258,677.0,0.9651,13,,Synergistaceae
94acc4dffe893d4a1b62a868448573db,374,0.716175,Bacteria Firmicutes Limnochordia Limnochordales Limnochordaceae midas_g_115815 midas_s_115815,uncultured Bacillota bacterium MFD08691.bin.4.59,344338.1253,633.0,0.9385,23,,
772c51fc3d0fb2e1bcaeda2b528c17cc,372,0.716175,Bacteria Proteobacteria Alphaproteobacteria Tistrellales Geminicoccaceae Ca_Alysiosphaera midas_s_6067,uncultured Alphaproteobacteria bacterium MFD05442.bin.1.324,91750.3311,687.0,0.9704,12,,
15baec8488957bacb3136134000dc93a,375,0.716175,Bacteria Actinobacteriota WCHB1-81 midas_o_765 midas_f_765 midas_g_765 midas_s_4411,Candidatus Humimicrobium sp. AnMBR.bin324,3097462.3,745.0,0.9973,1,Candidatus Humimicrobium,Candidatus Humimicrobiaceae
0b242442423fe54f3e1fe7622100a61b,374,0.716175,Bacteria Firmicutes Clostridia Oscillospirales Hungateiclostridiaceae,Ruminiclostridium sp. MA18,2488810.3,637.0,0.944,22,Ruminiclostridium,Oscillospiraceae
53d778933f79cf1ec135398e25b5e962,372,0.716175,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae Diaphorobacter,Diaphorobacter sp. Y-1,3036128.3,744.0,1.0,0,Diaphorobacter,Comamonadaceae
8cb7080de6341945037ef5d1e8e8593a,372,0.716175,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Beijerinckiaceae midas_g_534 midas_s_5415,uncultured Alphaproteobacteria bacterium MFD09848.bin.2.80,91750.3134,724.0,0.9892,4,,
1e3f1ba7e9eb6d326f7f7ea4792b1680,374,0.716175,Bacteria Chloroflexi Anaerolineae RBG-13-54-9 midas_f_5792 midas_g_96353 midas_s_96353,Anaerolineae bacterium AnMBR.bin235,2052143.1144,666.0,0.9571,17,,
c574f4c451bc5662da17b3af8d5ebf44,372,0.716175,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae,Pseudaminobacter salicylatoxidans strain DSM 6986,93369.5,709.0,0.9812,7,Pseudaminobacter,Phyllobacteriaceae
e7a9beba4bfa0731ea9d0fa90bb065e3,374,0.716175,Bacteria Proteobacteria Gammaproteobacteria Legionellales Legionellaceae midas_g_50433 midas_s_50433,uncultured Gammaproteobacteria bacterium MFD02832.bin.1.3,86473.1954,648.0,0.9465,20,,
c89a45b41422aafe60c0768f7c417017,374,0.716175,Bacteria Firmicutes Limnochordia MBA03 midas_f_112,Clostridiales bacterium DTU012,1671647.4,667.0,0.9598,16,,
c2baae149e8c7b36f47fe4bf2356f1f7,367,0.716175,Bacteria,uncultured Bacteroidota bacterium MFD06298.bin.2.226,152509.1768,303.0,0.7775,85,,
d42056f27a6c002a2241048c320f9aa8,374,0.716175,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae Christensenellaceae_R-7_group midas_s_43915,uncultured Eubacteriales bacterium ERR14205385_bin_63,172733.10324,708.0,0.9786,8,,
3746a611252a01f39ad4eba5428d1daa,374,0.716175,Bacteria Proteobacteria Gammaproteobacteria Legionellales Legionellaceae Legionella midas_s_51327,Legionella quateirensis strain ATCC 49507,45072.5,723.0,0.9866,5,Legionella,Legionellaceae
dcf22aafce62a2d9046206ed47c5479e,374,0.716175,Bacteria Proteobacteria Gammaproteobacteria Pseudomonadales Moraxellaceae midas_g_7298 midas_s_27573,Spongiibacteraceae bacterium 5N210,2026793.28,638.0,0.9412,22,,Spongiibacteraceae
c040c750c7a9e9bdd14a5ee18b3c3b5b,377,1.54031,Archaea Thermoplasmatota Thermoplasmata Methanomassiliicoccales Methanomethylophilaceae Ca_Methanoplasma midas_s_93511,Candidatus Methanoplasma sp. Cf509_bin46,2604147.6,739.0,0.992,3,Candidatus Methanoplasma,Methanomassiliicoccaceae
121322a4bdcd6f088390c57de15de7ae,373,0.5305,Bacteria Proteobacteria Alphaproteobacteria Sphingomonadales Sphingomonadaceae Novosphingobium,Novosphingobium sp. LE17-10A,1874826.132,741.0,0.9973,1,Novosphingobium,Sphingomonadaceae
f344d4281112bb7cf5358c04fda869ee,370,7.393488,Bacteria Bacteroidota Bacteroidia Bacteroidales Dysgonomonadaceae midas_g_1791 midas_s_1791,Bacteroidales bacterium binned_ad_9.51,2030927.4615,740.0,1.0,0,,
04270fc1464453e2e7d9a43ae00168b6,375,3.051261,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Rhodococcus midas_s_4515,Rhodococcus erythropolis strain ATCC 15903,1833.117,738.0,0.9947,2,Rhodococcus,Nocardiaceae
c8cd270702fe338a1a9d8cba7c850177,369,0.731279,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Sedimentibacteraceae Sedimentibacter,uncultured Sedimentibacter sp. 90ad4bd6-3e3f-41ea-a839-0ac70987d3d1,348580.5,718.0,0.9892,4,Sedimentibacter,
27eca4697c28c0d2d71d89a89895ea98,373,0.406266,Bacteria Firmicutes Clostridia Oscillospirales Eubacterium_coprostanoligenes_group,Clostridia bacterium strain HGM12697,2044939.917,696.0,0.9732,10,,
6d56db03597652c712579ef83511cad9,374,0.239722,Bacteria Cyanobacteria Vampirivibrionia Obscuribacterales Obscuribacteraceae Ca_Obscuribacter midas_s_42558,uncultured bacterium SRR5620817_bin.58_MetaBAT_v2.12.1_MAG,77133.2162,723.0,0.9866,5,,
cd259dd13e5a8f79134e1c102c1c80ef,371,8.317674,Bacteria Bacteroidota Bacteroidia Chitinophagales Saprospiraceae,Saprospiraceae bacterium strain AalW_18-Q3-R10-53_BAT3C.64,2202734.54,742.0,1.0,0,,Saprospiraceae
33bd910369d558fc1d433d0cc22aabdc,373,8.317674,Bacteria Desulfobacterota Syntrophorhabdia Syntrophorhabdales Syntrophorhabdaceae Syntrophorhabdus midas_s_998,Syntrophorhabdaceae bacterium strain Go_SlDig_bin_49,2660714.5,746.0,1.0,0,,Syntrophorhabdaceae
a238153d3168c0f00aeb8fb5d90d7e0c,388,0.652473,Bacteria Bacteroidota Bacteroidia Sphingobacteriales Lentimicrobiaceae Lentimicrobium,Lentimicrobium saccharophilum strain TBC1,1678841.5,746.0,0.9846,6,Lentimicrobium,Lentimicrobiaceae
8a6710c4c8b9696b21805aa0a6d72a46,372,0.68965,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae,Christensenellales bacterium AnMBR.bin221,3083246.38,704.0,0.9785,8,,
e7891537521872e90b0e0f41517de633,375,0.68965,Bacteria Chloroflexi Anaerolineae midas_o_4245 midas_f_7837 midas_g_7837 midas_s_7837,Chloroflexi bacterium strain S1bins97,2026724.1364,740.0,0.9947,2,,
251d66e77274e5b7d1eaf61e407f04b8,374,0.68965,Bacteria Firmicutes Clostridia Peptococcales Peptococcaceae,Bacillota bacterium JPNG_maxbin.056_sub,1879010.10760,683.0,0.9652,13,,
4343b6b7da6bae2055762dad082dd651,376,0.68965,Bacteria Actinobacteriota Actinobacteria Pseudonocardiales Pseudonocardiaceae Pseudonocardia,uncultured Actinomycetota bacterium MFD00392.bin.2.300,3039803.982,752.0,1.0,0,,
c62f274f92e56d9b16a9a143e797b5b3,372,0.68965,Bacteria Firmicutes,Bacillota bacterium JPNG_maxbin.148_sub,1879010.10748,535.0,0.8901,42,,
91b0e901cfecbf218fbaa882071bc0ff,374,0.68965,Bacteria Proteobacteria Gammaproteobacteria Xanthomonadales Xanthomonadaceae Thermomonas,Thermomonas sp. RSS23,2872701.3,698.0,0.9733,10,Thermomonas,Lysobacteraceae
ecd12a77d93a65ff85078c4d7ebb17e0,376,0.68965,Bacteria WS1 midas_c_796 midas_o_796 midas_f_2296 midas_g_7648 midas_s_7648,Armatimonadota bacterium SMAG_U4746,2033014.660,642.0,0.9415,22,,
f84aa5ec0c6a8702f634b0fed4bb56e0,372,0.68965,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae,Reyranella massiliensis 521 JJ-LUK12B-28-7-m2-bin89,1205680.43,739.0,0.9973,1,Reyranella,Reyranellaceae
9a6b3fef0385b0cecd4738a2225f02b8,374,0.68965,Bacteria Verrucomicrobiota Chlamydiae Chlamydiales Parachlamydiaceae Neochlamydia midas_s_82383,Chlamydiales bacterium strain SCN18_25_1_16_R1_B_38_15,2047757.7,648.0,0.9465,20,,
5d5a00cbe740978e207ba76ea09857ce,374,0.68965,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae Christensenellaceae_R-7_group midas_s_6865,Christensenellales bacterium AnMBR.bin536,3083246.49,648.0,0.9465,20,,
725fa7e245b8733a5fc9a4224886b669,373,0.68965,Bacteria Proteobacteria Alphaproteobacteria Acetobacterales Acetobacteraceae Roseomonas Roseomonas_lacus,Roseomonas lacus strain CGMCC 1.3617,287609.3,741.0,0.9973,1,Neoroseomonas,Acetobacteraceae
5c9352f85a03deadbc046bcced83740a,372,0.68965,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae Mesorhizobium midas_s_3870,Mesorhizobium sp. LA-28,2294114.3,739.0,0.9973,1,Mesorhizobium,Phyllobacteriaceae
a012a92141e089dd0e178bc46889f8bd,378,0.68965,Bacteria,Bryobacterales bacterium MFD08416.bin.2.34,2026791.474,513.0,0.8727,50,,
84e4f817f54ee2f5785d8caa8c371879,372,0.68965,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Nordella,Rhizobiales bacterium strain new MAG-141,1909294.1101,734.0,0.9946,2,,
e4bf10681d4b03152f1aded69bd8e7ab,376,0.68965,Bacteria Actinobacteriota Acidimicrobiia Microtrichales Ilumatobacteraceae midas_g_3218,Actinomycetota bacterium PE_dung20,2900548.2446,752.0,1.0,0,,
4876b86f5480b63093b5ed493010d622,374,0.68965,Bacteria Armatimonadota midas_c_216 midas_o_216 midas_f_216 midas_g_216 midas_s_409,uncultured bacterium MFD01112.bin.2.36,77133.6567,688.0,0.9679,12,,
02e328ecac1fdf0f63bb40991465112b,344,0.68965,Bacteria,Candidatus Norongarragalinaceae archaeon E22bin.1539,3107202.3,83.0,0.7179,136,,Candidatus Norongarragalinaceae
644c14744299b1aa46a195610c9f1a6f,374,0.68965,Bacteria Actinobacteriota Thermoleophilia Solirubrobacterales 67-14 midas_g_52,uncultured Solirubrobacterales bacterium SRR2107211_bin.61_CONCOCT_v1.1_MAG,768556.93,743.0,0.9973,1,,
a5101276605bf3210b0c5801215f4c48,374,0.68965,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Nitrosomonadaceae Nitrosomonas midas_s_5118,Nitrosomonas sp. GH22,153947.3,723.0,0.9866,5,Nitrosomonas,Nitrosomonadaceae
ae89ff1c2542cc18bae68e862b05609c,372,0.68965,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Rhodobacter,Xinfangfangia sp. LG-4,3073604.4,744.0,1.0,0,Ruixingdingia,Paracoccaceae
2214bdd7fed5c53d6959f3201478166e,372,0.68965,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Rhizobiaceae,Pseudaminobacter salicylatoxidans strain DSM 6986,93369.5,709.0,0.9812,7,Pseudaminobacter,Phyllobacteriaceae
e12d0786351086c693d56af70d0e9234,372,0.68965,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Burkholderiaceae Limnobacter midas_s_9398,Burkholderiaceae bacterium ACE_NR_PROT22,2030806.415,739.0,0.9973,1,,Burkholderiaceae
518fef19dd285b8a7bfa02d31a2290a5,372,0.68965,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae,Cypionkella sp. G6_concoct.bin.17,2811411.21,739.0,0.9973,1,Cypionkella,Paracoccaceae
0789f0701b19d9a2a240b29e42e64d0d,372,0.68965,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,Alicycliphilus denitrificans strain I51,179636.6,724.0,0.9892,4,Alicycliphilus,Comamonadaceae
493cc79d93c8003efb9369ab256e65f4,374,0.68965,Bacteria Verrucomicrobiota Chlamydiae Chlamydiales Parachlamydiaceae Neochlamydia midas_s_82383,Parachlamydiaceae bacterium strain MGR_bin328,2052176.11,704.0,0.9785,9,,Parachlamydiaceae
58bd12d54ddade76b08e3fc252745a97,374,0.1521,Bacteria Firmicutes Thermovenabulia Thermovenabulales Tepidanaerobacter Tepidanaerobacter_acetatoxydans_Re1 midas_s_9045,Spirochaetaceae bacterium 2-no_aug_S1_011,1898206.179,748.0,1.0,0,,Spirochaetaceae
25345b8ad2ecd33d152d19f3c03992b4,374,0.498224,Bacteria Firmicutes Clostridia Peptococcales Peptococcaceae,Clostridiales bacterium AnMBR.bin276,1898207.5729,687.0,0.9704,13,,
a1efc5abbff6d352054a4329b15a1abf,389,0.498224,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Peptostreptococcaceae Paraclostridium midas_s_2984,Paraclostridium benzoelyticum YGCA10,1629550.38,763.0,0.9923,3,Paraclostridium,Peptostreptococcaceae
a9c824dcc1edf7518389d9eec8ed0ebb,373,8.009612,Bacteria Thermotogota Thermotogae Petrotogales Petrotogaceae SC103 midas_s_1054,Thermotogota bacterium AMR_MDS_4715,2053689.116,746.0,1.0,0,,
46fee31d0f6a84fb0a222d0bfd33112c,374,8.009612,Bacteria Desulfobacterota Syntrophia Syntrophales Smithellaceae Smithella midas_s_552,Smithella sp. strain AS17jrsBPGN_1,2053614.8,713.0,0.9813,7,Smithella,Smithellaceae
19613ecfc91f120baac60fa4fb5eba79,371,8.009612,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Anaerovoracaceae midas_g_97209 midas_s_97209,Firmicutes bacterium strain RUG528,1879010.7008,577.0,0.9158,34,,
