asv,gpu_vs_pipe_top20_overlap,gpu_top1_in_pipeline_top20,gpu_top1_is_pipeline_top1,prefilter_missed_top20_hits,pipeline_hits_outside_gpu_top500,gpu_best_score,pipeline_best_score
cd259dd13e5a8f79134e1c102c1c80ef,20,True,True,0,0,742.0,742.0
33bd910369d558fc1d433d0cc22aabdc,20,True,True,0,0,746.0,746.0
a238153d3168c0f00aeb8fb5d90d7e0c,20,True,True,0,0,746.0,746.0
8a6710c4c8b9696b21805aa0a6d72a46,19,True,True,0,1,704.0,704.0
e7891537521872e90b0e0f41517de633,20,True,True,0,0,740.0,740.0
251d66e77274e5b7d1eaf61e407f04b8,20,True,True,0,0,683.0,683.0
4343b6b7da6bae2055762dad082dd651,20,True,True,0,0,752.0,752.0
c62f274f92e56d9b16a9a143e797b5b3,19,True,True,0,1,535.0,535.0
91b0e901cfecbf218fbaa882071bc0ff,20,True,True,0,0,698.0,698.0
ecd12a77d93a65ff85078c4d7ebb17e0,20,True,True,0,0,642.0,642.0
f84aa5ec0c6a8702f634b0fed4bb56e0,18,True,True,0,2,739.0,739.0
9a6b3fef0385b0cecd4738a2225f02b8,20,True,True,0,0,648.0,648.0
5d5a00cbe740978e207ba76ea09857ce,20,True,True,0,0,648.0,648.0
725fa7e245b8733a5fc9a4224886b669,20,True,True,0,0,741.0,741.0
5c9352f85a03deadbc046bcced83740a,17,True,True,0,3,739.0,739.0
a012a92141e089dd0e178bc46889f8bd,20,True,True,0,0,513.0,513.0
84e4f817f54ee2f5785d8caa8c371879,20,True,True,0,0,734.0,734.0
e4bf10681d4b03152f1aded69bd8e7ab,20,True,True,0,0,752.0,752.0
4876b86f5480b63093b5ed493010d622,20,True,True,0,0,688.0,688.0
02e328ecac1fdf0f63bb40991465112b,6,False,False,14,14,100.0,83.0
644c14744299b1aa46a195610c9f1a6f,20,True,True,0,0,743.0,743.0
a5101276605bf3210b0c5801215f4c48,20,True,True,0,0,723.0,723.0
ae89ff1c2542cc18bae68e862b05609c,20,True,True,0,0,744.0,744.0
2214bdd7fed5c53d6959f3201478166e,20,True,True,0,0,709.0,709.0
e12d0786351086c693d56af70d0e9234,20,True,True,0,0,739.0,739.0
518fef19dd285b8a7bfa02d31a2290a5,20,True,True,0,0,739.0,739.0
0789f0701b19d9a2a240b29e42e64d0d,20,True,True,0,0,724.0,724.0
493cc79d93c8003efb9369ab256e65f4,20,True,True,0,0,704.0,704.0
58bd12d54ddade76b08e3fc252745a97,20,True,True,0,0,748.0,748.0
25345b8ad2ecd33d152d19f3c03992b4,20,True,True,0,0,687.0,687.0
a1efc5abbff6d352054a4329b15a1abf,20,True,True,0,0,763.0,763.0
a9c824dcc1edf7518389d9eec8ed0ebb,20,True,True,0,0,746.0,746.0
46fee31d0f6a84fb0a222d0bfd33112c,20,True,True,0,0,713.0,713.0
19613ecfc91f120baac60fa4fb5eba79,20,True,True,0,0,577.0,577.0
810035b7569c83b87fcb45b0c3fa51be,20,True,True,0,0,751.0,751.0
674620811839f7b3abae4475a2cbd1fd,20,True,True,0,0,744.0,744.0
eb0ccdfb925b4aa269b4e3d6848c7b32,20,True,True,0,0,629.0,629.0
0bc59e74450baf62ec83784e80a61aa5,20,True,True,0,0,713.0,713.0
43b083f9636dbce1742a5107ad053584,20,True,True,0,0,748.0,748.0
1a73a1f0fd4682636a6566496ba342c6,20,True,True,0,0,739.0,739.0
e5092df44ebdb6698c9fde3cdfb19ceb,20,True,True,0,0,752.0,752.0
4a70dcab1da10b99743b8b5298cd2f6f,20,True,True,0,0,748.0,748.0
c3fb8f32d5ff76839b6ffcee6dd67328,20,True,True,0,0,699.0,699.0
96a0d03e75930560abfccfea17f4410f,20,True,True,0,0,724.0,724.0
08d10673b70f3d8b078a149a25d94b19,20,True,True,0,0,748.0,748.0
8b07adb150b7469eafc89ddb46a9bef2,18,True,True,0,2,744.0,744.0
8d941eda8589ac6399b9a5eea473711c,20,True,True,0,0,756.0,756.0
4708a77110c6f82083fb0f0e64026556,20,True,True,0,0,750.0,750.0
f2a6e7637c20fbb79c069489fc527053,20,True,True,0,0,736.0,736.0
fcd440ee90ed7a838d67a52025c2c7d6,20,True,True,0,0,703.0,703.0
e335570f65a3bc3a849f355ac1698181,20,True,True,0,0,748.0,748.0
49eeeeee727d06a37cada5eee00468b5,20,True,True,0,0,725.0,725.0
287ba0fdb084dd16e803afd5ad536460,19,True,True,0,1,724.0,724.0
da8011c670ba64a99498171a2ba72892,20,True,True,0,0,647.0,647.0
0cbc4442a6e5bf5a92171dc5905f3124,20,True,True,0,0,698.0,698.0
e93433e87baa0b69a6daa419d5c52acb,20,True,True,0,0,756.0,756.0
2871f7c0a608cd90fc35f64431456aa1,20,True,True,0,0,715.0,715.0
a1f21db1df1536b5a1147e9ffb486b61,20,True,True,0,0,692.0,692.0
be3beb705ba2502ce1c0a3ac0b24feb3,19,True,True,0,1,650.0,650.0
c68beead78f4f3b46f10ea9998c1bff7,20,True,True,0,0,576.0,576.0
cea1ad1aac0bb510c18d3f96c1aec560,20,True,True,0,0,686.0,686.0
60ec6b41425f294ba92e7b2f8cc23289,3,False,False,17,17,98.0,82.0
495f0278f21e9c70f64f973cab973d03,20,True,True,0,0,706.0,706.0
8f6a4548e8c753fccd437d31436c020d,20,True,True,0,0,662.0,662.0
1d5bff435ad12cc1e038dc5444d157c0,20,True,True,0,0,713.0,713.0
838197ea99c414fe3d5129775a734245,20,True,True,0,0,698.0,698.0
0674e7934525d446c54c31dc9b8e33d5,19,True,True,1,1,171.0,171.0
2d0678b27e5d621f7d924530fa929c26,20,True,True,0,0,685.0,685.0
68a7e86d20300d64c5acb88a9021e2f4,20,True,True,0,0,736.0,736.0
1592babc98be7bdf1c3c62b4e1172c56,20,True,True,0,0,748.0,748.0
84dfcd7f87afea16bd5fe5b6d98babb9,20,True,True,0,0,729.0,729.0
b1a12be5e88edf77bfaef78dd01159eb,20,True,True,0,0,748.0,748.0
b87169030deed04dc4b504c53964ffbe,20,True,True,0,0,746.0,746.0
08dcb60f335137ed59ea5006a3ca7d20,20,True,True,0,0,643.0,643.0
b3065350a824fd28f7678de276da8e24,20,True,True,0,0,748.0,748.0
3db5da918ad4c209aef4644be4ce75b0,20,True,True,0,0,751.0,751.0
065262b748557031f638872e76923c72,20,True,True,0,0,744.0,744.0
48b26cded54a8218c60048b74bfa5256,20,True,True,0,0,748.0,748.0
8ca8a2ee539e5a54b184bbf80e861033,20,True,True,0,0,595.0,595.0
930364fee1f4684984efec7eacc41f85,20,True,True,0,0,709.0,709.0
bcfda59a5b9e3036c018e4bbde623d42,20,True,True,0,0,688.0,688.0
99b446af7d82c16878fe433d7f2e23e7,20,True,True,0,0,628.0,628.0
4afdd249d06748b671d75d9cb109989d,20,True,True,0,0,719.0,719.0
e8bb8d9f0ab19588ba970ec5b20a7319,20,True,True,0,0,728.0,728.0
36f3b6d6951a802a6906a07bed8168bb,19,True,True,1,1,126.0,126.0
f824c242da3d47edd62495a6a144912c,19,True,True,0,1,594.0,594.0
bda11f81d4705f02ac8558b96bff4e28,20,True,True,0,0,617.0,617.0
37736c620442bdd78ddde3ea7451d314,20,True,True,0,0,564.0,564.0
7ff6af46744a4c8214812c77e54fd485,20,True,True,0,0,732.0,732.0
9fdc098a302d378b900fa3b00dea82a9,20,True,True,0,0,748.0,748.0
5c0ebed72151a6dd9f48df9af58de103,20,True,True,0,0,758.0,758.0
add6ee5276913213598665852c4b08fb,20,True,True,0,0,750.0,750.0
172df84126559d3703a3b6184b45a0ee,15,True,True,5,5,743.0,743.0
e973e792bb24983e1304d41a8ed0c375,20,True,True,0,0,730.0,730.0
bd137fdaee08bd7098ce68c5727aed74,20,True,True,0,0,668.0,668.0
51d011ee11e98c4e3318da2c40c45a0a,20,True,True,0,0,687.0,687.0
e36ac8cd7dc84d43bd2784fdc182f91a,20,True,True,0,0,771.0,771.0
77e62266f0403cceb7297e959f8c45ec,19,True,True,0,1,687.0,687.0
5aed6ebc9b353e618d72d5595e755164,20,True,True,0,0,769.0,769.0
fce18edf79b54a689065dd7c2dcc5def,20,True,True,0,0,701.0,701.0
f4e4eee188c4e5fb2a3b609a95f7036c,20,True,True,0,0,749.0,749.0
8e7bd1c2bef6cba75457c867bea7fec1,20,True,True,0,0,743.0,743.0
9a6c73fde0a30dc54868fac28b4fc86f,20,True,True,0,0,754.0,754.0
c19a1c0bb75e671f02df2cbb306949d9,20,True,True,0,0,723.0,723.0
60ac965b34c1883a7fe6e2307252fd16,20,True,True,0,0,736.0,736.0
912c0c0d10313d835d3cd85636e51854,20,True,True,0,0,723.0,723.0
8f9fe5d435f9b6b90c0bf2e7055bdb82,20,True,True,0,0,643.0,643.0
bdc8fef92da036b174e440badf20ae19,20,True,True,0,0,591.0,591.0
c17efdeaa645dec7b8f314690d1b9160,20,True,True,0,0,744.0,744.0
5ed692eda11eb0a2b9db26ccfdc1eee7,20,True,True,0,0,734.0,734.0
137dec98118422e728bd109bffafd4bb,20,True,True,0,0,566.0,566.0
eae7dab14a3fcdc218d112865f01940b,20,True,True,0,0,678.0,678.0
ac88022abe88b69c50f8c064630c5ff2,20,True,True,0,0,681.0,681.0
4f00beb51dfba2712cf36ef4f05da691,19,True,True,0,1,622.0,622.0
53355294f61e52a7101ac1349479e2c7,20,True,True,0,0,565.0,565.0
613a529206f7a8428ca4bb000c908d35,20,True,True,0,0,744.0,744.0
75d80c6719572b77733668a43dddaa60,20,True,True,0,0,691.0,691.0
a777d4d917d8136a45eebcd830b6e5f4,20,True,True,0,0,751.0,751.0
0b54d74d2257842cdb59920d0557c940,20,True,True,0,0,683.0,683.0
6552ab56103eaf5a3eb1e9b2f45e8ee7,20,True,True,0,0,748.0,748.0
d83c0d8fbc6ae1fe1c0dd12cbea1833a,20,True,True,0,0,693.0,693.0
fd932f10265b9729b3972ed5cdce8a0d,20,True,True,0,0,750.0,750.0
bc073931df610b4c23a592ffb53b2238,20,True,True,0,0,744.0,744.0
6f6f54809f824a18f2aedc481825fb7b,20,True,True,0,0,743.0,743.0
9f6f938a15e4f288092b39efae6698de,20,True,True,0,0,718.0,718.0
1955a5529e36dd42feff41354ac9ad73,20,True,True,0,0,694.0,694.0
fc410ccd704831af6715f039dc5b4ad6,20,True,True,0,0,735.0,735.0
4bc93160ffc2b1df098c42d0b0ad5ebc,20,True,True,0,0,739.0,739.0
2be253ff64c2e3493d684bfe687d414a,20,True,True,0,0,777.0,777.0
b21e9a2a1e6186cdab5d075a2e3bdeba,20,True,True,0,0,632.0,632.0
554322da276d032be7d7a759762865b9,20,True,True,0,0,628.0,628.0
ae47cfe63095fcaf0afb228c7502cb66,20,True,True,0,0,744.0,744.0
b751d80405d63e383de7ea09a7e2dcfd,20,True,True,0,0,706.0,706.0
a2bed1579fba6884369c1b3173330800,20,True,True,0,0,673.0,673.0
e1859f895760d01bd129aad5091fa054,18,True,True,0,2,616.0,616.0
431f2ccf07657913dc86d93668a91e9c,20,True,True,0,0,693.0,693.0
3c8c974e9e9f2247fedc8b66253b5774,20,True,True,0,0,748.0,748.0
6c1100199e34d8c526ed1a529ebd879f,20,True,True,0,0,743.0,743.0
2754a62a78999a65def9a46a8c805a18,20,True,True,0,0,540.0,540.0
647927aceecdb8d63c0647ad64f33531,20,True,True,0,0,750.0,750.0
bfc10ae6c8d6d83371b3bd138d881468,20,True,True,0,0,696.0,696.0
eec9b8156043e0a6af0911723613a3da,20,True,True,0,0,645.0,645.0
4139c4822f132d488656de979a812b96,20,True,True,0,0,682.0,682.0
1209cd9553a668c3c0e9ea29050fd3a1,20,True,True,0,0,728.0,728.0
13c192d50cff7e65ab17657c4769d790,20,True,True,0,0,740.0,740.0
457eed011dd636fe1362bcb7e5bbe22d,20,True,True,0,0,703.0,703.0
272d242be70431c313d5d6dae118135b,20,True,True,0,0,657.0,657.0
b6bae6e1c31423a1dfd8b925ac173939,20,True,True,0,0,699.0,699.0
f86e4e85aad39b874e531be8848dcb97,20,True,True,0,0,748.0,748.0
ccd295e3a04fb7bb78f97b49d1d76562,20,True,True,0,0,740.0,740.0
76706469a0a366adb9c84fc05de522f3,20,True,True,0,0,686.0,686.0
44ed1a1eb3ed2fe963e32f2d9591f332,20,True,True,0,0,748.0,748.0
7ba75de333c5db029e78e068dde0fbe8,20,True,False,0,0,648.0,648.0
caa8c5625990aa1feeb77274cbfd7ffa,20,True,True,0,0,673.0,673.0
21cff8afa99fd812a66ca2e7c53e8fda,20,True,True,0,0,706.0,706.0
47f95903f37498d9dd0eda1e5bcb3e28,20,True,True,0,0,683.0,683.0
3e198207b81e382d6209c129373e9d60,20,True,True,0,0,683.0,683.0
1a5546dc8d08ba22cbc75f508edd0828,20,True,True,0,0,734.0,734.0
7f9277d9d86c8f5634f47ff9ab0ce79d,20,True,True,0,0,728.0,728.0
090855acea46f97b916c33393736db71,20,True,True,0,0,707.0,707.0
3f19effc21f49ca3bfe5e130ea113a75,20,True,True,0,0,672.0,672.0
bfe46a9864ec737a588e92892776a12d,20,True,True,0,0,718.0,718.0
b5025b678a3f3dfd092ec583dfd7f3d6,20,True,True,0,0,748.0,748.0
065a98742b20d730265fb45221fd34c4,20,True,True,0,0,744.0,744.0
7891e93dd8c7f251fd4a83d156f8369b,20,True,True,0,0,728.0,728.0
cf3e180e655c7a5654ae4ee643e35a6b,20,True,True,0,0,750.0,750.0
5488011e971aeee8cd31b52ca5d1af76,20,True,True,0,0,777.0,777.0
56c837ac82a080a7d67309e345c7069b,20,True,True,0,0,703.0,703.0
4384fe206f8e57a3d02fc1eb2e0dc265,20,True,True,0,0,751.0,751.0
cca5f50c3116400e50fe7a3e7a0be852,20,True,True,0,0,710.0,710.0
a36b617c346af9dc1b8b18938adc2fc9,20,True,True,0,0,748.0,748.0
e8c47e7d73b07d777c7a56fc1318b432,20,True,True,0,0,563.0,563.0
f20eb21e67f757812108449fe407b3c0,20,True,True,0,0,674.0,674.0
25f9dbd6c37925f1be38fa56d2908617,20,True,True,0,0,655.0,655.0
dbecc9e8493f9f9f3816c44467a0b7d4,20,True,True,0,0,750.0,750.0
f4dd561d786dd46b9cb84eab6594d632,20,True,True,0,0,625.0,625.0
ce3debe377068d91443c07c23728742c,19,True,True,0,1,748.0,748.0
6f9a6eeef90b44801aebd3df2c42e61b,20,True,True,0,0,733.0,733.0
b544934712491c579a6fc0437ffdeeca,20,True,True,0,0,688.0,688.0
3c30ef12ea30ff246e454f2cc7ee36a9,20,True,True,0,0,549.0,549.0
34b33ab6ae99c108b6016cac0502ea5c,20,True,True,0,0,618.0,618.0
4b609ca4250617d6e2827bb31e7fd2b0,20,True,True,0,0,729.0,729.0
666b0c3f75da615166898be90c200697,20,True,True,0,0,666.0,666.0
1352ecafaa4f51b95bedc9b026136ba0,20,True,True,0,0,703.0,703.0
6f5c69090502aa2182ea4a5a24b1cc94,20,True,True,0,0,492.0,492.0
4079dc43f1ee0b0433df1aaaafba110d,20,True,True,0,0,649.0,649.0
84444bac9dbd64e8d26d1a9dcfc67902,20,True,True,0,0,721.0,721.0
3d462e8ce030e0c5bbd7564663c5561b,20,True,True,0,0,744.0,744.0
808f5cd9975425a879bdc9f2084edbe5,20,True,True,0,0,648.0,648.0
0afdd7eddb9a71ce53cf6487747ec98c,20,True,True,0,0,744.0,744.0
eb8cd45ae934604fba18984990c55691,20,True,True,0,0,730.0,730.0
6290092a789cefe170b21f8c022a1fda,20,True,True,0,0,735.0,735.0
53688d14dd7b6148f42ecab9e78035a6,20,True,True,0,0,681.0,681.0
3336d4e5c84fbbfc0c6d027d05b1ad16,20,True,True,0,0,780.0,780.0
7a276d152ba39f364356c6dc26a0f630,20,True,True,0,0,765.0,765.0
2569f2295eca169e8eeb371a44002f30,20,True,True,0,0,718.0,718.0
be51b6808df10f395e8b458d9508ac69,20,True,True,0,0,688.0,688.0
f50399c55cdc712751dd87413e3ad96a,20,True,True,0,0,750.0,750.0
c343e0c3af2ce4246e8f16a366d9b244,19,True,True,1,1,748.0,748.0
8222e8db898fcc3282110b1e099bfdb5,20,True,True,0,0,705.0,705.0
f18d4d1f32aca3b61c8d25703e43fea4,20,True,True,0,0,732.0,732.0
6dcd15bd555e89be1a5051024bf0c7e1,20,True,True,0,0,740.0,740.0
dd6407a912c6fe0b5bedd40ec79da041,20,True,True,0,0,748.0,748.0
f50dbd67a45eb3d4ad799c04f77b900d,20,True,True,0,0,736.0,736.0
d0c18274fc6047611de8d214ecd9c885,20,True,True,0,0,688.0,688.0
e8279b17fcbd61e4b105b0a3d872b567,20,True,True,0,0,772.0,772.0
8d82d4342e7bd230b09dd20b8e775257,18,True,True,0,2,613.0,613.0
db4543063a7cc4847ca4914a1f3f4611,20,True,True,0,0,729.0,729.0
7d92b18666da2334d7051a3a9791dc97,20,True,True,0,0,756.0,756.0
e9300c9ad8d48efb516b90fddffeff2e,20,True,True,0,0,714.0,714.0
e367941e1e567e6ca872d51930564433,20,True,True,0,0,724.0,724.0
306b5217fcb1f91aac0c7708bf674d98,20,True,True,0,0,625.0,625.0
8add17e8b7e219187fd9b6e3ef665609,20,True,True,0,0,686.0,686.0
5b6a595a6fc20f9f06cf625ed712d163,20,True,True,0,0,744.0,744.0
9d39b90a86fcc29202f4775515a05146,20,True,True,0,0,669.0,669.0
520df833871a8a531033d90f108d61a3,20,True,True,0,0,744.0,744.0
7dcd8f2c853c664b258593426d4590c3,20,True,True,0,0,738.0,738.0
c1e12e70c3095cd1b1091f534242abd3,20,True,True,0,0,739.0,739.0
ee4416ea3d6750d9a8586868330f1ff6,19,True,True,0,1,691.0,691.0
e3455df1e42e2473c73aabd6238e9d44,20,True,True,0,0,742.0,742.0
76ceb1ce6517ef51bfc231b0a2084eba,20,True,True,0,0,689.0,689.0
dbdb30396825379c82448fee2cbe497e,20,True,True,0,0,600.0,600.0
0f97c220b579e7f247036ed1adce5afc,20,True,True,0,0,724.0,724.0
d6ede5314f1108426fbd0e2612d334d0,20,True,True,0,0,698.0,698.0
5d09f55ef260c01efb18315a666b6199,20,True,True,0,0,678.0,678.0
0b5f1332724e9f07873bad86a8fbc029,20,True,True,0,0,678.0,678.0
05ced7360de47d5d168d5e800766013b,20,True,True,0,0,734.0,734.0
dec21d55511b3673e457876cc2797df6,17,True,True,0,3,744.0,744.0
5bbe2a5a01c16cb8363953430baaea87,20,True,True,0,0,534.0,534.0
597e0e7e460f5d0be7030d9da9e27e58,20,True,True,0,0,708.0,708.0
807e5c070ad04eee21adcd47683dda41,20,True,True,0,0,748.0,748.0
d4f7bcef485c713df58bef5a1ceac4b0,20,True,True,0,0,711.0,711.0
32327bc1b2d1a223d9a447241f2cfb82,20,True,True,0,0,736.0,736.0
882e0de9056d8d06c0973aa7b116e09e,20,True,True,0,0,744.0,744.0
014f2ae2bd69cc0ab8e5ee1ca2963a01,20,True,True,0,0,713.0,713.0
51eeae8786b6b3388d60ae581c58d45e,20,True,True,0,0,746.0,746.0
b8498affa9cf12cb08da6f51948f4a69,20,True,True,0,0,665.0,665.0
e7ce63997dfabeeef0a57cf7324b9a38,20,True,True,0,0,622.0,622.0
6a56cedcd3fa868b531873970471fd54,20,True,True,0,0,711.0,711.0
951e9b0abcfa75745329f789c2130b9d,20,True,True,0,0,730.0,730.0
e7bd1f4dd4c53b791df0120ff747defe,20,True,True,0,0,698.0,698.0
fc61be973c788fb9d6ed4f5f00e19a35,20,True,True,0,0,740.0,740.0
8b541735f380a800e25b1e0a7f433262,20,True,True,0,0,748.0,748.0
b800c963feb00fb8c515a42b85eb4ceb,20,True,True,0,0,740.0,740.0
dec17ecd030a71bf1867316e52e3532c,19,True,True,1,1,735.0,735.0
5fc0bb2c46108fbe285aee7f247ecd5a,20,True,True,0,0,703.0,703.0
fb282bece926443e2ce880ef4c696c6e,20,True,True,0,0,741.0,741.0
b488bf12e36de9f37c9b3da1febf2c3e,20,True,True,0,0,658.0,658.0
e47e7a777e94141d9ca4d03a24c43c22,20,True,True,0,0,674.0,674.0
331b2c7da556a639972cc9b2d8a31aa8,20,True,True,0,0,718.0,718.0
89c962e2643e3c9af6fa5614a3e57003,20,True,True,0,0,748.0,748.0
2b810d05c55b0e9f8dda84a275803f71,20,True,True,0,0,713.0,713.0
6cec0bfed5ae5027a2002e200c4f71eb,20,True,True,0,0,723.0,723.0
3b54387c342aed1bbfc6586fdf74ffc6,20,True,True,0,0,748.0,748.0
66d2801e670d80e47a383b655213cf55,20,True,True,0,0,674.0,674.0
4fdb441ce30cb8a04ddd4c7b24e39ae2,20,True,True,0,0,725.0,725.0
94c987167d228d5d7c91fde448e1cb6f,20,True,True,0,0,712.0,712.0
11504835fb7658d601b4ff78ac3173dc,20,True,True,0,0,658.0,658.0
b06e7e4b55119e4733d40e44a8abf70e,20,True,True,0,0,567.0,567.0
4c377ed4a13484a07dffc1121a98a02c,20,True,True,0,0,724.0,724.0
67d143ab6e193466450c7a998b92092b,20,True,True,0,0,706.0,706.0
cdfbfbaaeefc8ad48995e3953a7ed409,20,True,True,0,0,667.0,667.0
cb3f42ad378ddeda014d895db355586b,20,True,True,0,0,748.0,748.0
a8615f5ca1d297895cc840a75212b907,20,True,True,0,0,748.0,748.0
c93a843b39949238201808402b1961af,20,True,True,0,0,715.0,715.0
1fe612d44adcd7a6a0efbc7ad770fb38,20,True,True,0,0,708.0,708.0
79e2b6d098bc24e051a82e3d618d416f,20,True,True,0,0,748.0,748.0
968d645ed5e3c0c4d5aca134f0a331c6,19,True,True,0,1,610.0,610.0
e99169633801b8aba8a6ae89e0ee2a26,20,True,True,0,0,737.0,737.0
27bf144e99719b4fc317b863187fbb02,20,True,True,0,0,766.0,766.0
0b3409f24cff7c6aaaf882bfd4dff493,20,True,True,0,0,743.0,743.0
d3f5664e0b0ff1d9e8c033e68287b955,20,True,True,0,0,748.0,748.0
4eb5104c00849c7945edc8157a171dc6,20,True,True,0,0,748.0,748.0
7b93ff9b2b7ff23722305deb2a9ef5a6,20,True,True,0,0,776.0,776.0
5123dd9ee5dd0ff1f650715fceb6a18b,20,True,True,0,0,713.0,713.0
5b7a288e8ea092f67f03a49612946d43,20,True,True,0,0,775.0,775.0
03d388b8f22b5b0c867f9fd46a649622,20,True,True,0,0,695.0,695.0
506750e38fe1cebfe10a707f61a69479,20,True,True,0,0,739.0,739.0
25668c0238f943ae425391ec3054a4d0,19,True,True,0,1,744.0,744.0
3ec5ac546f36cb0a6d6b41ea94437fd6,20,True,True,0,0,748.0,748.0
1191fe2ebce22f74b6596d9d91475abf,20,True,True,0,0,646.0,646.0
58a2d5b3e1ddfcaf493f61028578cc92,20,True,True,0,0,725.0,725.0
7380f2dbd0ed772394d1ec7413371fd5,20,True,True,0,0,707.0,707.0
8f6e77dd37d82d5d60ee21867f52f9e4,19,True,True,1,1,746.0,746.0
b7b7b13db34b15898a31873237c7932a,20,True,True,0,0,733.0,733.0
88811f3c000a695490dfaba4702345a6,20,True,True,0,0,536.0,536.0
46fcb071239921902d1df130f863599c,20,True,True,0,0,723.0,723.0
29ffed0e67cdfb55f16960a8f8428cb5,20,True,True,0,0,742.0,742.0
a5a1519fb2b6c41d9cbc7937a35a9e32,20,True,True,0,0,736.0,736.0
e8a98ce984ee0d66515ea055e525930b,20,True,True,0,0,690.0,690.0
a81cdbf7c63d89c325cb7ef0766f27f1,20,True,True,0,0,620.0,620.0
0d0ce1c9fb76a8c707691b0f3a9f7a71,20,True,True,0,0,683.0,683.0
44c8b9c58c1fcec63fc77db189334c81,20,True,True,0,0,729.0,729.0
df24931eef177828ec0d0b347ec6cf02,20,True,True,0,0,107.0,107.0
7fc016100eca426d7fdf7f8abd29a67c,20,True,True,0,0,629.0,629.0
ffa712fb62fa7468337cc7e0f0c527c3,20,True,True,0,0,751.0,751.0
b6b373e4adb9c081da6a2499547960c7,20,True,True,0,0,744.0,744.0
b8b153dc28937eced2dad92fa7f542cb,20,True,True,0,0,662.0,662.0
7f26e242060257e98029fcaad8b88db9,20,True,True,0,0,719.0,719.0
8067fd3f7aedca5f755d76ba6d001ecc,20,True,True,0,0,746.0,746.0
341ffe203147e821ef8fc61a221e53eb,20,True,True,0,0,739.0,739.0
da9b9d254bc05bd32ff186a046fedf37,19,True,True,0,1,688.0,688.0
f453adbb26cf3d1efef5c3629bbf654d,20,True,True,0,0,734.0,734.0
02ea17d797fcd9ffbf9d5e3644039b1c,19,True,True,1,1,711.0,711.0
1dd54482446cd8882dfd4fc7d128da40,20,True,True,0,0,725.0,725.0
52ac87abfa970ee890f4bfb7ce0f1337,20,True,True,0,0,684.0,684.0
346f4cf3bc35393efe4260b2f0b1966d,20,True,True,0,0,713.0,713.0
05cd3e6e3d718a12823c6bbb39645689,20,True,True,0,0,763.0,763.0
4e73d26557436d233aea34f6a5371895,20,True,True,0,0,653.0,653.0
44e8289188f3e0139151462805c84f90,20,True,True,0,0,665.0,665.0
66a4777d24bf1ea8d458266ff7f08cfd,20,True,True,0,0,723.0,723.0
37376f3bdaca3bbd8c0eabde3b65c9a8,20,True,True,0,0,746.0,746.0
7c8a44a5a37e7afc0e7ccfddef0dbba5,20,True,True,0,0,673.0,673.0
114cdf597c818ff8382b6dc6075483ee,20,True,True,0,0,610.0,610.0
52fb28de37b20bccb60112277a3b7c8b,19,True,True,0,1,745.0,745.0
43bd75d8b401c403c3a5e8bd8c343540,20,True,True,0,0,592.0,592.0
4b99ad27979703cf85b4166c91bfa04d,19,True,True,1,1,745.0,745.0
84f0bed445af5694e5b98998ffde30a8,20,True,True,0,0,754.0,754.0
bcebf60c83721eb2fd57f1ddb53c6058,20,True,True,0,0,748.0,748.0
c94e801a01830b859c8402d61787965f,20,True,True,0,0,751.0,751.0
9b0365b5a27348e323235f03eb91b153,20,True,True,0,0,754.0,754.0
fab2c4c54cd5034675223cf06e3eb8c2,20,True,True,0,0,714.0,714.0
5921e25af2acb3d6f297ce40e0373ecd,20,True,True,0,0,681.0,681.0
390239bf01b14308adb01f1634c4b99c,20,True,True,0,0,756.0,756.0
60c0c1f05c6aa0881583afbe565c5323,20,True,True,0,0,722.0,722.0
26d527b73ea4ab711c0bf740b69fbfeb,20,True,True,0,0,621.0,621.0
c4a386b001291fa4bda56b6eb40173b6,20,True,True,0,0,483.0,483.0
4ceda7391cbf9cebcf0484faad59687b,20,True,True,0,0,531.0,531.0
110f5c1e92f18f2cdc7af78a035555a7,19,True,True,0,1,720.0,720.0
0c4b95d668645a2a85addfe2f084b6f2,20,True,True,0,0,750.0,750.0
3890b069eb54ede0917072f32a071c12,20,True,True,0,0,728.0,728.0
7eea950c837e9a07539bc8deadb18ccd,20,True,True,0,0,599.0,599.0
d940283de678b9ef93da553438afcd90,20,True,True,0,0,744.0,744.0
554686cea3283b156638818673bd7f53,20,True,True,0,0,722.0,722.0
7f52ee67403fedcc4a7ddae34cd0e7a4,20,True,True,0,0,739.0,739.0
50af975bdb69f3f8359160d177493dc6,20,True,True,0,0,669.0,669.0
a5f0eb48a3a77f5fe2faa3b9571dc6b6,20,True,True,0,0,719.0,719.0
3e8c3a8b8d144e5a10adb57a7cc517da,20,True,True,0,0,719.0,719.0
96e13bb8e776c83458e2b282cd3e44e0,18,True,True,0,2,734.0,734.0
245b33b8928a2d472035cfcc336caddb,18,True,True,2,2,715.0,715.0
e587cd60e62e6c08ac653bef4e935304,20,True,True,0,0,703.0,703.0
781af70eed8b17d285d44f49d836a48e,20,True,True,0,0,679.0,679.0
1fe5ac555eb14e8844d872f1061c429f,20,True,True,0,0,729.0,729.0
8d1e64ee4aa50278de70ddd89e5c3665,20,True,True,0,0,746.0,746.0
92862fbe6ff344c8964156b2a0b424cc,19,False,False,1,1,513.0,356.0
076f9a4680cc7c0f8cee8a887ae40f4a,20,True,True,0,0,734.0,734.0
