,Unnamed: 0,Start Date,2024-05-14 12:42:00,Unnamed: 3,0.1,Unnamed: 5,Unnamed: 6,Unnamed: 7,reactor body,155,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,high range (>1 RPM),m,0.1886,scale m,0.114762819,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133
48,117.9,117.8923611111095,1.5917000000000001,0.24569983719978267,89.80786666666667,1.2492193255522945,8.600466666666668,1.0067080725480122,0.45533763440924657,1.4362384937914898,3.7990824674484576,0.004058289334627918,4.994876486522589e-06,0.40892901559341027,0.007247609126891978,0.039161161468155785,450,,98,97.9638888888876,0.0005201558265582656,0.0002594087860955248,,61.46544,173.5,173.47083333333285,0.0001601266598915989,0.0001601266598915989,0.869178,30.01642185,166.5,166.47083333333285,0.0024633638211382118,1.00818803886684e-05,1e-10,156.29661706218184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.90000000000003,0,0,0,0,,215.9,32.9429938150499,0,0.002742963681519559,0,,239.5,212.89259987741661,8.062701496622925,0.01772627809137524,0.0006713323477621087,,201.9,198.53621972310364,0,0.0165309092192426,0,,86.80000000000001,86.84583333333285,450,,,,,,,,,,,,281.90000000000003,281.8874999999971,634,281.90000000000003,281.8874999999971,500,288.90000000000003,288.91319444444525,498,,,,,,,
49,118.9,118.9416666666657,1.0362666666666667,0.09585532501292425,91.91146666666667,1.5592378822146868,7.0523,1.4781335223855767,0.30200172071457204,0.9748947893877085,2.5787539590255513,0.0027546992670500372,3.3605285250385793e-06,0.27757421086733364,0.003129543164524872,0.021298067349953764,450,,98.9,98.90902777777956,0.00013795731707317072,0,,8.690714999999999,176.5,176.47083333333285,0.0003193116531165312,0.0003193116531165312,0.905291,49.295343918,169.5,169.47083333333285,0.00014767425474254743,2.401621732585192e-05,2.07579,15.733491926000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.8,4.048964158077541,0,0.0003371327358932174,0,,240,30.863817959665976,0,0.0025698432938939197,0,,243.5,222.3764468690544,14.83915871755096,0.018515940621902947,0.001235566920695334,,204.9,184.63616505159277,0,0.015373535807792903,0,,86.9,86.88749999999709,450,,,,,,,,,,,,285.90000000000003,285.93958333333285,500,285.90000000000003,285.93958333333285,642,292.90000000000003,292.88263888889196,628,,,,,,,
50,122,121.99930555555329,0.6943333333333334,0.17359220412602946,95.20106666666668,0.1273551072133932,4.1046000000000005,0.12855492989380038,0.2846670539987536,0.9518262035896605,2.5177338288500697,0.002689515806145836,3.198778400374239e-06,0.27100607185538944,0.001976538244931346,0.011684443898432841,450,,99.9,99.8972222222219,5.2930216802168025e-05,0,,3.3343749999999996,180.5,180.47083333333285,0.00017411568428184283,0.00017411568428184283,0.450164,33.947019002,176.5,176.47083333333285,4.630885840108401e-05,1.368550704803613e-15,1e-10,2.9172580253331994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.90000000000003,26.693857690234807,0,0.0022226359442327065,0,,243.9,32.88329342535918,0,0.00273799279145372,0,,246.5,212.11857445571525,0,0.017661829679909678,0,,208.9,145.82343646855014,0,0.01214183484334306,0,,86.9,86.9291666666686,450,,,,,,,,,,,,288.90000000000003,288.91319444444525,560,288.90000000000003,288.91319444444525,426,295.90000000000003,295.85972222222335,726,,,,,,,
51,124.9,124.90694444444671,0.7542,0.1253923841387505,96.40923333333335,1.0024383788210272,2.8365666666666667,1.0461517114325865,0.29854506098972833,1.0108975766214892,2.673987138160068,0.0028564300924521745,3.318214277502787e-06,0.2878250044547295,0.002251626849984531,0.008468429685014304,450,,100.9,100.90069444444089,5.5640243902439026e-05,0.00015991514985630217,,21.196185000000003,187.5,187.47083333333285,0.00012174898373983741,0.00012174898373983741,1e-10,20.069241292181797,180.5,180.47083333333285,0.001028845189701897,1.368550704803613e-15,1e-10,64.8128023403332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.90000000000003,0,0,0,0,,246.9,29.652181226601733,0,0.0024689576375188788,0,,257.5,164.4851078033341,0,0.01369567925090209,0,,212,181.57563064799982,0,0.015118703634304731,0,,87,86.97083333333285,450,,,,,,,,,,,,292.90000000000003,292.88263888889196,518,292.90000000000003,292.88263888889196,624,299.8,299.8312500000029,890,,,,,,,
52,127.9,127.9152777777781,3.948933333333333,0.05903976061378768,95.32639999999999,0.10041717980505489,0.7066333333333333,0.12267111857863425,0.23722758541104874,0.7942496206101469,2.1009183512913565,0.0022442615055145434,2.5457658389788683e-06,0.22614051697927795,0.009367959196158708,0.001676329194376274,450,,103.5,103.47083333333285,0.0035348915989159894,0.0014627754208293416,,384.50679,190.5,190.47083333333285,0.00011793506097560976,0.00011793506097560976,1e-10,13.915800796181799,187.5,187.47083333333285,0.0005976636178861789,1.368550704803613e-15,1e-10,37.6502260203332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.90000000000003,24.662643810186744,0,0.0020535090599655905,0,,257.90000000000003,26.376414490263027,0,0.0021962043705464635,0,,260.5,209.3909970718771,0,0.01743472082197145,0,,215.9,152.83632789766253,0,0.012725755861587222,0,,87,87.01249999999709,450,,,,,,,,,,,,295.90000000000003,295.85972222222335,618,295.90000000000003,295.85972222222335,620,302.90000000000003,302.8833333333314,736,,,,,,,
53,131.9,131.8840277777781,11.797166666666667,0.385371824778789,87.19423333333333,0.532777686594825,1.0085666666666666,0.911249199359502,0.29951034906156815,0.9172299604152289,2.4262211856144766,0.002591759364371081,2.851477090189454e-06,0.2611557526182249,0.035333735062708295,0.003020761543851956,450,,104.9,104.94305555555184,0.003336212737127371,0.0010709593540440673,,328.64506,194.5,194.47083333333285,0.00010036465108401085,0.00010036465108401085,1e-10,6.9790825151818,190.5,190.47083333333285,0.0019286873306233062,1.368550704803613e-15,1e-10,121.4989699003332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.90000000000003,10.673489987968837,0,0.0008887169015794203,0,,260.90000000000003,24.285337343733996,0,0.0020220930344491254,0,,264.5,202.60854096687984,0,0.01686998675827476,0,,236.9,173.88130355638566,0,0.014478043593370996,0,,87.10000000000001,87.0541666666686,450,,,,,,,,,,,,299.8,299.8312500000029,584,299.8,299.8312500000029,722,306.90000000000003,306.8847222222248,630,,,,,,,
54,135,135.03125,6.362466666666666,0.4544566462637924,92.99270000000001,0.9173672710534234,0.6448333333333334,1.1168840957473312,0.2869196452328459,0.93710397049444,2.4787911477594866,0.002647916112355068,2.8453608176086677e-06,0.2668143249324447,0.018255166788058077,0.0018501535123431347,450,,105.9,105.8666666666686,0.0032085027100271003,0.001082934172711099,,321.92463,201.5,201.47083333333285,5.9679437669376695e-05,5.9679437669376695e-05,1e-10,14.2602071561818,194.5,194.47083333333285,0.000577739837398374,1.368550704803613e-15,1e-10,36.3951139203332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.90000000000003,0,0,0,0,,264.8,0,0,0,0,,267.5,175.87533106361366,0,0.014644074193473244,0,,240,184.34091689941474,0,0.015348952281383409,0,,87.10000000000001,87.09583333333285,450,,,,,,,,,,,,302.90000000000003,302.8833333333314,680,302.90000000000003,302.8833333333314,552,309.90000000000003,309.89097222222335,904,,,,,,,
55,138.9,138.90625,1.5241,0.22941758868927314,97.35076666666667,0.9227146543397594,1.1251,0.8031425527264756,0.2853438274932612,0.9756330276317289,2.58070671825167,0.002756785260709916,2.8797087339771164e-06,0.27778440370070057,0.004348925274824794,0.003210403403126682,450,,106.9,106.93541666666715,0,0,,0,204.5,204.47083333333285,5.588642783321424e-05,5.588642783321424e-05,1e-10,5.599560562303394,201.5,201.47083333333285,0.0019251287262872629,9.64913097030245e-06,1e-10,122.3422570681818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.90000000000003,11.085639541480058,0,0.0009230341000399715,0,,267.90000000000003,24.79254225161757,0,0.0020643249168707384,0,,272.5,96.44832878140684,52.97359044677715,0.008030668508027214,0.004410790212054717,,243.9,190.50828026094976,14.082551126760697,0.015862471295666092,0.0011725687865745793,,89.9,89.8611111111095,450,,,,,,,,,,,,306.90000000000003,306.8847222222248,558,306.90000000000003,306.8847222222248,614,316.90000000000003,316.8979166666686,870,,,,,,,
56,141.9,141.9229166666628,0.9917333333333332,0.06328067108788694,98.26696666666668,0.5857588013280978,0.7413,0.648793749969896,0.26243021266793065,0.9057326386149936,2.3958089150461124,0.002559272100841815,2.6165639105652363e-06,0.2578822096056579,0.002602607895765424,0.00194539516650737,450,,107.9,107.87361111111386,0.001417682926829268,0.0003941426029834405,,132.91109999999998,208.5,208.47083333333285,9.214780775404668e-05,9.214780775404668e-05,1e-10,7.913277552433047,204.5,204.47083333333285,8.304910401632108e-05,4.952103729192764e-06,1e-10,5.779576013391741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.8,0,0,0,0,,272.90000000000003,0,0,0,0,,285.5,175.25551975142375,0,0.014592466257404142,0,,246.9,185.79900302046127,3.51229446221619,0.015470358286466384,0.00029244749893556955,,90.9,90.8666666666686,450,,,,,,,,,,,,309.90000000000003,309.89097222222335,588,309.90000000000003,309.89097222222335,436,320.90000000000003,320.88194444444525,740,,,,,,,
57,145.9,145.90625,0.9671333333333333,0.13021460491562933,97.371,0.4478995088186683,1.6468333333333334,0.4197605547610837,0.28469639734144964,0.9736216825358386,2.5753863860625406,0.0027511019285988546,2.7358998661105595e-06,0.2772117290553429,0.002753393757488273,0.004688475170218106,450,,107.9,107.87361111111386,0.0014819783197831976,0.000407184891200219,,138.404274,211.5,211.47083333333285,5.3725000000000005e-05,5.3725000000000005e-05,1e-10,3.9254299301818,208.5,208.47083333333285,3.796971863729012e-05,1.368550704803613e-15,1e-10,2.391928245297964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.90000000000003,24.374440900725176,0,0.0020295121482702063,0,,288.5,145.35356085651034,0,0.012102711145421344,0,,257.90000000000003,172.90505538633556,7.049943892883062,0.014396757317763161,0.0005870061526130776,,90.9,90.89444444444234,450,,,,,,,,,,,,316.90000000000003,316.8979166666686,840,316.90000000000003,316.8979166666686,848,323.90000000000003,323.9381944444467,888,,,,,,,
58,147.20000000000002,147.15625,33.984766666666665,0.20157733834271294,65.9384,0.11924516761697276,0.07686666666666668,0.08398097006663673,0.9591102222222213,2.2211892343133637,5.8754037810869635,0.006276275575937142,6.188575653894951e-06,0.6324219347697771,0.3259513710983701,0.000737236057481481,450,,111.9,111.8659722222219,0.0027824186991869918,0.0009608868208567128,,281.581326,236.5,236.47083333333285,4.605990853658537e-05,4.605990853658537e-05,1.333286,7.834034292999999,211.5,211.47083333333285,0.0018803963414634147,1.0208485014369781e-05,1e-10,119.5861902761818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.90000000000003,26.628786592702333,0,0.002217217867835332,0,,292.5,193.8505510583762,0,0.016140761953236986,0,,260.90000000000003,181.36219471404712,0,0.015100932116073865,0,,91.9,91.87291666666715,450,,,,,,,,,,,,320.90000000000003,320.88194444444525,690,320.90000000000003,320.88194444444525,636,327.90000000000003,327.90625,830,,,,,,,
59,148.20000000000002,148.18958333333285,80.25423333333333,0.29714618175795476,19.74576666666667,0.2971461817579583,0,0,0.8335382392477021,0.5780669823194682,1.5290804048450448,0.0016334077377738246,1.5993530545116996e-06,0.164588515799293,0.6689497234484091,0,450,,112.9,112.85972222222335,0.0030502032520325203,0.0007002600246339127,,269.61798,239.5,239.47083333333285,5.532200203252033e-05,5.532200203252033e-05,1e-10,3.4850471373331997,236.5,236.47083333333285,1.6937669376693768e-15,1.368550704803613e-15,1e-10,4.399e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.90000000000003,0,0,0,0,,295.5,185.95629268397647,0,0.015483454844627516,0,,264.8,166.6334205352202,0,0.013874556247728577,0,,92.9,92.86388888888905,450,,,,,,,,,,,,323.90000000000003,323.9381944444467,598,323.90000000000003,323.9381944444467,606,330.90000000000003,330.87708333333285,900,,,,,,,
60,148.8,148.847222222219,89.4876,0.4999546079395624,10.5124,0.49995460793956004,0,0,0.3566780645176486,0.13169124826894812,0.3483445921952822,0.000372111728396063,3.6274383212647505e-07,0.03749542485435329,0.3191826396632953,0,450,,113.9,113.86388888888905,0.0022294376693766937,0.0004045983303681401,,185.204838,243.5,243.47083333333285,5.3855461621309034e-05,5.3855461621309034e-05,1e-10,3.3926614268814648,239.5,239.47083333333285,0.0023480199864498647,1.2170685643903107e-05,1e-10,149.26153406818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.90000000000003,25.6172130253452,0,0.002132990260228576,0,,299.5,192.35834426881024,0,0.016016514926628662,0,,267.90000000000003,189.90081756294663,0,0.015811891553950592,0,,93.9,93.87777777777956,450,,,,,,,,,,,,327.90000000000003,327.90625,532,327.90000000000003,327.90625,594,,,,,,,,,,
61,154.9,154.9013888888876,24.03746666666667,1.0689630925964346,71.6158,0.23926706835667808,4.3467666666666664,0.8669714547396201,0.35181614583388343,0.8849184492928469,2.3407520271617246,0.002500458747140367,2.342242163305065e-06,0.25195594736810223,0.08456768878277113,0.015292626955058633,450,,114.9,114.90763888888614,0.0023369241192411926,0.0005781579307513343,,211.176568,246.5,246.47083333333285,1.6937669376693768e-15,1.6937669376693768e-15,1e-10,0.9120569491964999,243.5,243.47083333333285,7.877163781266849e-05,1.368550704803613e-15,1e-10,4.962272889055964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.8,21.338372893992737,0,0.0017767171435464394,0,,323.5,221.9024055594289,55.29503563989168,0.01847647007155944,0.0046040829009068845,,272.90000000000003,99.88782979811037,55.18689363024721,0.008317054937394703,0.004595078570378619,,96.9,96.8569444444438,450,,,,,,,,,,,,330.90000000000003,330.87708333333285,680,330.90000000000003,330.87708333333285,698,,,,,,,,,,
62,155.8,155.83750000000146,25.34283333333333,0.8467287188547059,71.58923333333333,0.428320468029878,3.0679,0.5378637280947655,0.4406692942929848,1.1079984093181752,2.9308345020674316,0.003130801845764658,2.915083646878624e-06,0.3154717693197582,0.1116780848038473,0.013519293279614479,450,,117.9,117.88263888889196,0.0029889227642276423,0.00025008895579581227,,215.95605799999998,257.5,257.47083333333285,4.9826164363143633e-05,4.9826164363143633e-05,1e-10,3.1388331061811994,246.5,246.47083333333285,0.002075396464902156,9.037265430409196e-06,1e-10,131.74078599557927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.5,319.7048722828456,139.95335911737055,0.02661988944902961,0.011653069035584558,,285.90000000000003,166.1451905734326,0,0.013833904294207543,0,,97.10000000000001,97.06041666666715,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,156.9,156.9423611111124,22.568866666666665,1.0847023754621963,74.7306,1.042669415490836,2.7005666666666666,1.4693276364832095,0.2783000000000389,0.7304496929561998,1.9321572523357537,0.002063986037987883,1.9082443515681036e-06,0.20797525980002907,0.0628091559333421,0.007515677033334384,450,,118.5,118.47083333333285,0.002318733062330623,9.369098125085534e-05,,156.43501,260.5,260.47083333333285,4.877043689024391e-05,4.877043689024391e-05,1e-10,3.0723268361311997,257.5,257.47083333333285,1.6937669376693768e-15,1.368550704803613e-15,1e-10,4.399e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.90000000000003,177.66889429894013,0,0.014793413347122409,0,,97.10000000000001,97.0625,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,159.9,159.92569444444234,18.477833333333333,1.1340098823790445,79.9267,0.382656124999983,1.5954666666666668,1.505383885702691,0.28821360766925663,0.8090679531897965,2.1401152310181715,0.002286132741611417,2.0741999086522912e-06,0.23035962556098372,0.05325563006911246,0.004598352039160434,450,,119.5,119.47083333333285,0.0017609078590785907,0,,110.929588,264.5,264.47083333333285,5.191515530149052e-05,5.191515530149052e-05,0.471918042,5.072980671005,260.5,260.47083333333285,2.3864654996612463e-05,1.368550704803613e-15,1e-10,1.5033701698101998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.90000000000003,180.68183650743944,0,0.015044282806614441,0,,98,97.9638888888876,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,161,161.01597222222335,8.224333333333334,0.37224930266332756,90.00126666666667,0.23210127818117474,1.7744,0.20217190704942173,0.3585597452218669,1.1334145608226642,2.99806432217608,0.00320261867634247,2.886048902626535e-06,0.32270831245645304,0.029489148646197075,0.006362284119216807,450,,120.5,120.47083333333285,0.0009867886178861788,0,,62.163419999999995,267.5,267.47083333333285,4.300723490853659e-05,4.300723490853659e-05,1e-10,2.7092700083162,264.5,264.47083333333285,0.0020963332774390246,1.3046562228000547e-05,0.460432362,134.34032117824398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.90000000000003,192.57587567178498,0,0.016034627449773936,0,,98,97.97499999999854,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,161.9,161.91388888889196,5.1938666666666675,0.238953224153459,91.20056666666669,0.7002861510363719,3.605566666666667,0.9380711291439086,0.2931815158539676,0.9391019841508977,2.484076216141084,0.0026535617746510547,2.3780036175036435e-06,0.2673832038207417,0.015227457024767275,0.010570855008458706,450,,121.5,121.47083333333285,0.0008795392953929538,1.5820446147529766e-05,,57.15735999999999,272.5,272.47083333333285,3.154517271341463e-05,3.154517271341463e-05,1e-10,1.9872096061321998,267.5,267.47083333333285,1.6937669376693768e-15,1.368550704803613e-15,1e-10,4.399e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.8,199.52038737886454,0,0.01661285490248664,0,,98.9,98.90902777777956,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,162.9,162.9458333333314,2.5143999999999997,0.2324958279195564,93.71383333333331,0.6158688523811937,3.7717666666666667,0.5180011325598953,0.27917596741480943,0.9188833199174707,2.4305945881687943,0.002596431158967354,2.3120699281427924e-06,0.2616265008098354,0.007019600524677968,0.010529866080295977,450,,124.9,124.90555555555329,0.0003729674796747967,9.681127685780759e-05,,34.205376,275.5,275.47083333333285,3.234385614837398e-05,3.234385614837398e-05,1e-10,2.0375232122221996,272.5,272.47083333333285,1.6937669376693768e-15,1.368550704803613e-15,1e-10,4.399e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.90000000000003,266.9376209623949,46.22991737201394,0.022226279846993744,0.0038492853765207274,,99.10000000000001,99.11875000000146,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,163.9,163.9145833333314,1.8381333333333334,0.27673701113753,94.1474,0.5301816009632916,4.0145,0.2786872978806173,0.30570379928315466,1.0108525301606943,2.6738679830057075,0.002856302807483698,2.5284482255192237e-06,0.28781217872630876,0.0056192434358900934,0.012272479022222244,450,,125.5,125.47083333333285,0.000661111111111111,0.00010214862460654168,,52.94764,278.5,278.47083333333285,4.002245435298103e-05,4.002245435298103e-05,1e-10,2.5212417275681993,275.5,275.47083333333285,0.0001263297689193767,1.368550704803613e-15,1e-10,7.9582296976522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.90000000000003,0,0,0,0,,99.9,99.8972222222219,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,166.9,166.9201388888905,1.3388333333333333,0.02927632718312414,95.64643333333333,0.14220029301422707,3.0147,0.17145632096834446,0.2823945757993872,0.9486450954576363,2.509319284758909,0.002680527147743838,2.330123205783633e-06,0.27010033967891034,0.0037807927123274625,0.008513349276624126,450,,126.5,126.47083333333285,0.0008202913279132791,2.0884083755303134e-05,,53.985173999999994,281.5,281.47083333333285,4.603172623644987e-05,4.603172623644987e-05,1e-10,2.8997998961722,278.5,278.47083333333285,0.0010488662315379404,9.529849035171753e-06,1e-10,67.1283094334178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,100.8972222222219,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,168,167.9513888888905,9.792233333333334,0.21672227235181285,88.87406666666665,0.02303417750503176,1.3337333333333337,0.2301538905457235,0.620705723905724,1.9374898613893077,5.124973181739459,0.005474643991520442,4.729766442688592e-06,0.551646418867789,0.06078095279820427,0.008278559141638612,450,,127.9,127.9111111111124,0.0005643970189701898,2.154098809360887e-05,,37.93761,285.5,285.47083333333285,5.929878048780488e-05,5.929878048780488e-05,1.198,7.468408999999999,281.5,281.47083333333285,4.23866889397019e-05,1.368550704803613e-15,1e-10,2.6701782930382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9,103.8701388888876,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,168.9,168.9159722222248,37.177033333333334,0.20297429229666805,62.65806666666666,0.07431516220350637,0.16493333333333335,0.24682776045925894,0.5249745860325863,1.1552976916660282,3.0559487327940102,0.003264452471282368,2.804187474704355e-06,0.32893892609935527,0.19516997684086326,0.0008658580838964123,450,,128.5,128.47083333333285,0.0004954776422764227,0,,31.212951,288.5,288.47083333333285,6.119579945799458e-05,6.119579945799458e-05,1.353,8.148279,285.5,285.47083333333285,2.140921409214092e-05,1.2275899822088409e-05,1.185,4.861076000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9,103.88263888889196,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,170,169.96180555555475,49.45746666666667,0.9254505947555112,50.54253333333333,0.9254505947555112,0,0,0.5361002679187034,0.951659672006283,2.5172933259521026,0.002689045248260344,2.2956949901019922e-06,0.2709586566129,0.2651416113058034,0,450,,131.9,131.8756944444467,0.00031827574525745256,1.8379635965512523e-05,,22.083299,292.5,292.47083333333285,5.093157181571816e-05,5.093157181571816e-05,0.454,4.0338410001514,288.5,288.47083333333285,2.2544037940379404e-05,1.4725605583686877e-05,1.343,5.490815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,104.04305555555766,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,171,170.9548611111095,53.11936666666666,0.22354754155063275,46.88063333333334,0.22354754155063275,0,0,0.3137732631581501,0.5166400144362409,1.3665961672184435,0.0014598373943408595,1.2390545933712173e-06,0.14709889299920745,0.16667437015894263,0,450,,132.5,132.47083333333285,0.0004747289972899729,2.1801012727521555e-05,,32.317677999999994,299.5,299.47083333333285,9.083672086720868e-05,9.083672086720868e-05,2.066,12.442721,292.5,292.47083333333285,0.001683841463414634,1.368550704803613e-15,0.462,106.9146540001514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9,104.94305555555184,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,173.9,173.93472222222044,29.873833333333334,0.22750367762595322,70.12616666666666,0.2275036776259564,0,0,0.31098350443305406,0.7659423592667621,2.02604107935079,0.0021642754465842347,1.8054840533689241e-06,0.2180808106245642,0.09290269380848985,0,450,,133.5,133.47083333333285,0.0006482723577235773,3.8743670452990284e-05,,45.124492,306.5,306.47083333333285,9.170054200542004e-05,9.170054200542004e-05,1.806,11.726199999999999,299.5,299.47083333333285,6.024728997289973e-05,2.3812782263582864e-05,2.041,10.140217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.9,105.8666666666686,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,174.9,174.93541666666715,14.595033333333333,0.161000010351967,84.62876666666666,0.39404611828227765,0.7761999999999999,0.27986580712906023,0.3466647467028978,1.0304011303122254,2.725577183406532,0.0029115400649759645,2.414973888523686e-06,0.2933780996027864,0.0505958353362035,0.0026908117639078927,450,,135,135.02430555555475,0.0006711043360433604,0,,42.276674,309.5,309.47083333333285,4.857723577235772e-05,4.857723577235772e-05,1e-10,3.0601560003331993,302.5,302.47083333333285,0.0004970189701897019,1.85986040782811e-05,1.492,36.08003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9,106.93541666666715,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,175.9,175.9055555555533,12.393833333333333,0.1591095639279216,86.59793333333333,0.19537871770828302,1.0083,0.08166051677524452,0.3180091624919512,0.9672211757104564,2.5584560131695944,0.0027330164165491875,2.2543954384433753e-06,0.2753893625286716,0.03941352558398161,0.003206486385406344,450,,135.5,135.47083333333285,0.0006002201897018969,0,,37.811279,313.5,313.47083333333285,0.00014856029810298105,0.00014856029810298105,1e-10,9.358657000333201,306.5,306.47083333333285,0.0018470359078590786,1.368550704803613e-15,1e-10,116.3552830003332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.9,107.87361111111386,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
