,Unnamed: 0,Unnamed: 1,Approx Days,Date/Time,pH,Unnamed: 5,Approx Days.1,Date/Time.1,CO2,Unnamed: 9,Approx Days.2,Date/Time.2,ORP,Unnamed: 13,Approx Days.3,Date/Time.3,Temp
6059,,,126.4,09/17/2024 21:30,6.991,,126.4,09/17/2024 21:30,7.136,,126.4,09/17/2024 21:30,-505.87,,126.4,09/17/2024 21:30,36.356
6060,,,126.4,09/17/2024 22:00,6.959,,126.4,09/17/2024 22:00,7.202,,126.4,09/17/2024 22:00,-505.87,,126.4,09/17/2024 22:00,36.619
6061,,,126.4,09/17/2024 22:30,6.999,,126.4,09/17/2024 22:30,7.174,,126.4,09/17/2024 22:30,-503.967,,126.4,09/17/2024 22:30,36.553
6062,,,126.4,09/17/2024 23:00,7.047,,126.4,09/17/2024 23:00,6.911,,126.4,09/17/2024 23:00,-504.908,,126.4,09/17/2024 23:00,35.897
6063,,,126.4,09/17/2024 23:30,7.047,,126.4,09/17/2024 23:30,6.776,,126.4,09/17/2024 23:30,-505.863,,126.4,09/17/2024 23:30,36.356
6064,,,126.5,09/18/2024 00:00,7.015,,126.5,09/18/2024 00:00,6.662,,126.5,09/18/2024 00:00,-506.807,,126.5,09/18/2024 00:00,36.684
6065,,,126.5,09/18/2024 00:30,7.024,,126.5,09/18/2024 00:30,6.756,,126.5,09/18/2024 00:30,-504.914,,126.5,09/18/2024 00:30,36.094
6066,,,126.5,09/18/2024 01:00,7.056,,126.5,09/18/2024 01:00,6.609,,126.5,09/18/2024 01:00,-505.858,,126.5,09/18/2024 01:00,36.094
6067,,,126.5,09/18/2024 01:30,7.0,,126.5,09/18/2024 01:30,6.764,,126.5,09/18/2024 01:30,-506.796,,126.5,09/18/2024 01:30,36.225
6068,,,126.60000000000001,09/18/2024 02:00,7.008,,126.60000000000001,09/18/2024 02:00,6.682,,126.60000000000001,09/18/2024 02:00,-505.848,,126.60000000000001,09/18/2024 02:00,36.488
6069,,,126.60000000000001,09/18/2024 02:30,7.008,,126.60000000000001,09/18/2024 02:30,6.726,,126.60000000000001,09/18/2024 02:30,-506.794,,126.60000000000001,09/18/2024 02:30,36.816
6070,,,126.60000000000001,09/18/2024 03:00,7.024,,126.60000000000001,09/18/2024 03:00,6.763,,126.60000000000001,09/18/2024 03:00,-506.794,,126.60000000000001,09/18/2024 03:00,36.947
6071,,,126.60000000000001,09/18/2024 03:30,7.04,,126.60000000000001,09/18/2024 03:30,6.636,,126.60000000000001,09/18/2024 03:30,-507.743,,126.60000000000001,09/18/2024 03:30,35.569
6072,,,126.60000000000001,09/18/2024 04:00,7.048,,126.60000000000001,09/18/2024 04:00,6.52,,126.60000000000001,09/18/2024 04:00,-507.743,,126.60000000000001,09/18/2024 04:00,35.503
6073,,,126.7,09/18/2024 04:30,7.008,,126.7,09/18/2024 04:30,6.579,,126.7,09/18/2024 04:30,-507.743,,126.7,09/18/2024 04:30,36.225
6074,,,126.7,09/18/2024 05:00,7.016,,126.7,09/18/2024 05:00,6.643,,126.7,09/18/2024 05:00,-507.743,,126.7,09/18/2024 05:00,36.553
6075,,,126.7,09/18/2024 05:30,7.024,,126.7,09/18/2024 05:30,6.548,,126.7,09/18/2024 05:30,-507.743,,126.7,09/18/2024 05:30,36.619
6076,,,126.7,09/18/2024 06:00,7.032,,126.7,09/18/2024 06:00,6.524,,126.7,09/18/2024 06:00,-508.687,,126.7,09/18/2024 06:00,36.881
6077,,,126.7,09/18/2024 06:30,7.04,,126.7,09/18/2024 06:30,6.473,,126.7,09/18/2024 06:30,-508.687,,126.7,09/18/2024 06:30,35.831
6078,,,126.80000000000001,09/18/2024 07:00,7.0,,126.80000000000001,09/18/2024 07:00,6.464,,126.80000000000001,09/18/2024 07:00,-508.687,,126.80000000000001,09/18/2024 07:00,36.356
6079,,,126.80000000000001,09/18/2024 07:30,7.008,,126.80000000000001,09/18/2024 07:30,6.483,,126.80000000000001,09/18/2024 07:30,-508.687,,126.80000000000001,09/18/2024 07:30,36.422
6080,,,126.80000000000001,09/18/2024 08:00,7.016,,126.80000000000001,09/18/2024 08:00,6.508,,126.80000000000001,09/18/2024 08:00,-507.741,,126.80000000000001,09/18/2024 08:00,36.684
6081,,,126.80000000000001,09/18/2024 08:30,7.025,,126.80000000000001,09/18/2024 08:30,6.584,,126.80000000000001,09/18/2024 08:30,-508.689,,126.80000000000001,09/18/2024 08:30,36.684
6082,,,126.80000000000001,09/18/2024 09:00,7.041,,126.80000000000001,09/18/2024 09:00,6.483,,126.80000000000001,09/18/2024 09:00,-509.639,,126.80000000000001,09/18/2024 09:00,36.75
6083,,,126.9,09/18/2024 09:30,7.049,,126.9,09/18/2024 09:30,6.43,,126.9,09/18/2024 09:30,-509.639,,126.9,09/18/2024 09:30,36.75
6084,,,126.9,09/18/2024 10:00,7.033,,126.9,09/18/2024 10:00,6.38,,126.9,09/18/2024 10:00,-510.583,,126.9,09/18/2024 10:00,36.881
6085,,,126.9,09/18/2024 10:30,7.017,,126.9,09/18/2024 10:30,6.522,,126.9,09/18/2024 10:30,-508.679,,126.9,09/18/2024 10:30,36.028
6086,,,126.9,09/18/2024 11:00,6.953,,126.9,09/18/2024 11:00,6.443,,126.9,09/18/2024 11:00,-509.62,,126.9,09/18/2024 11:00,36.028
6087,,,126.9,09/18/2024 11:30,6.985,,126.9,09/18/2024 11:30,6.495,,126.9,09/18/2024 11:30,-508.67,,126.9,09/18/2024 11:30,35.962
6088,,,127.0,09/18/2024 12:00,7.001,,127.0,09/18/2024 12:00,6.381,,127.0,09/18/2024 12:00,-508.67,,127.0,09/18/2024 12:00,36.75
6089,,,127.0,09/18/2024 12:30,7.016,,127.0,09/18/2024 12:30,6.416,,127.0,09/18/2024 12:30,-509.61,,127.0,09/18/2024 12:30,36.684
6090,,,127.0,09/18/2024 13:00,7.033,,127.0,09/18/2024 13:00,6.427,,127.0,09/18/2024 13:00,-509.61,,127.0,09/18/2024 13:00,36.356
6091,,,127.0,09/18/2024 13:30,7.041,,127.0,09/18/2024 13:30,6.396,,127.0,09/18/2024 13:30,-510.548,,127.0,09/18/2024 13:30,35.7
6092,,,127.10000000000001,09/18/2024 14:00,7.041,,127.10000000000001,09/18/2024 14:00,6.385,,127.10000000000001,09/18/2024 14:00,-510.548,,127.10000000000001,09/18/2024 14:00,36.947
6093,,,127.10000000000001,09/18/2024 14:30,7.049,,127.10000000000001,09/18/2024 14:30,6.391,,127.10000000000001,09/18/2024 14:30,-511.486,,127.10000000000001,09/18/2024 14:30,36.553
6094,,,127.10000000000001,09/18/2024 15:00,7.001,,127.10000000000001,09/18/2024 15:00,6.409,,127.10000000000001,09/18/2024 15:00,-510.543,,127.10000000000001,09/18/2024 15:00,36.422
6095,,,127.10000000000001,09/18/2024 15:30,7.017,,127.10000000000001,09/18/2024 15:30,6.375,,127.10000000000001,09/18/2024 15:30,-510.543,,127.10000000000001,09/18/2024 15:30,36.159
6096,,,127.10000000000001,09/18/2024 16:00,7.025,,127.10000000000001,09/18/2024 16:00,6.379,,127.10000000000001,09/18/2024 16:00,-510.543,,127.10000000000001,09/18/2024 16:00,36.75
6097,,,127.2,09/18/2024 16:30,7.033,,127.2,09/18/2024 16:30,6.384,,127.2,09/18/2024 16:30,-510.543,,127.2,09/18/2024 16:30,36.684
6098,,,127.2,09/18/2024 17:00,7.049,,127.2,09/18/2024 17:00,6.293,,127.2,09/18/2024 17:00,-511.488,,127.2,09/18/2024 17:00,35.634
6099,,,127.2,09/18/2024 17:30,7.041,,127.2,09/18/2024 17:30,6.371,,127.2,09/18/2024 17:30,-511.488,,127.2,09/18/2024 17:30,36.684
6100,,,127.2,09/18/2024 18:00,7.058,,127.2,09/18/2024 18:00,6.366,,127.2,09/18/2024 18:00,-511.488,,127.2,09/18/2024 18:00,36.356
6101,,,127.2,09/18/2024 18:30,6.97,,127.2,09/18/2024 18:30,6.34,,127.2,09/18/2024 18:30,-510.547,,127.2,09/18/2024 18:30,36.094
6102,,,127.30000000000001,09/18/2024 19:00,6.978,,127.30000000000001,09/18/2024 19:00,6.505,,127.30000000000001,09/18/2024 19:00,-508.667,,127.30000000000001,09/18/2024 19:00,35.634
6103,,,127.30000000000001,09/18/2024 19:30,6.986,,127.30000000000001,09/18/2024 19:30,6.496,,127.30000000000001,09/18/2024 19:30,-508.667,,127.30000000000001,09/18/2024 19:30,36.225
6104,,,127.30000000000001,09/18/2024 20:00,6.994,,127.30000000000001,09/18/2024 20:00,6.499,,127.30000000000001,09/18/2024 20:00,-508.663,,127.30000000000001,09/18/2024 20:00,36.75
6105,,,127.30000000000001,09/18/2024 20:30,7.001,,127.30000000000001,09/18/2024 20:30,6.42,,127.30000000000001,09/18/2024 20:30,-508.663,,127.30000000000001,09/18/2024 20:30,36.684
6106,,,127.30000000000001,09/18/2024 21:00,7.018,,127.30000000000001,09/18/2024 21:00,6.415,,127.30000000000001,09/18/2024 21:00,-509.617,,127.30000000000001,09/18/2024 21:00,36.619
6107,,,127.4,09/18/2024 21:30,7.034,,127.4,09/18/2024 21:30,6.411,,127.4,09/18/2024 21:30,-510.559,,127.4,09/18/2024 21:30,36.159
6108,,,127.4,09/18/2024 22:00,7.058,,127.4,09/18/2024 22:00,6.409,,127.4,09/18/2024 22:00,-511.506,,127.4,09/18/2024 22:00,35.569
6109,,,127.4,09/18/2024 22:30,6.954,,127.4,09/18/2024 22:30,6.54,,127.4,09/18/2024 22:30,-511.506,,127.4,09/18/2024 22:30,36.619
6110,,,127.4,09/18/2024 23:00,7.09,,127.4,09/18/2024 23:00,6.449,,127.4,09/18/2024 23:00,-510.563,,127.4,09/18/2024 23:00,36.75
6111,,,127.4,09/18/2024 23:30,6.93,,127.4,09/18/2024 23:30,6.63,,127.4,09/18/2024 23:30,-510.563,,127.4,09/18/2024 23:30,36.553
6112,,,127.5,09/19/2024 00:00,7.003,,127.5,09/19/2024 00:00,6.407,,127.5,09/19/2024 00:00,-510.554,,127.5,09/19/2024 00:00,36.291
6113,,,127.5,09/19/2024 00:30,7.011,,127.5,09/19/2024 00:30,6.604,,127.5,09/19/2024 00:30,-510.552,,127.5,09/19/2024 00:30,35.766
6114,,,127.5,09/19/2024 01:00,6.971,,127.5,09/19/2024 01:00,6.561,,127.5,09/19/2024 01:00,-510.54,,127.5,09/19/2024 01:00,36.947
6115,,,127.5,09/19/2024 01:30,7.099,,127.5,09/19/2024 01:30,6.442,,127.5,09/19/2024 01:30,-509.6,,127.5,09/19/2024 01:30,36.356
6116,,,127.60000000000001,09/19/2024 02:00,6.955,,127.60000000000001,09/19/2024 02:00,6.558,,127.60000000000001,09/19/2024 02:00,-510.548,,127.60000000000001,09/19/2024 02:00,35.897
6117,,,127.60000000000001,09/19/2024 02:30,7.083,,127.60000000000001,09/19/2024 02:30,6.439,,127.60000000000001,09/19/2024 02:30,-510.548,,127.60000000000001,09/19/2024 02:30,35.962
6118,,,127.60000000000001,09/19/2024 03:00,7.083,,127.60000000000001,09/19/2024 03:00,6.547,,127.60000000000001,09/19/2024 03:00,-510.556,,127.60000000000001,09/19/2024 03:00,36.75
6119,,,127.60000000000001,09/19/2024 03:30,6.932,,127.60000000000001,09/19/2024 03:30,6.466,,127.60000000000001,09/19/2024 03:30,-511.497,,127.60000000000001,09/19/2024 03:30,36.488
6120,,,127.60000000000001,09/19/2024 04:00,7.003,,127.60000000000001,09/19/2024 04:00,6.425,,127.60000000000001,09/19/2024 04:00,-511.501,,127.60000000000001,09/19/2024 04:00,35.7
6121,,,127.7,09/19/2024 04:30,7.067,,127.7,09/19/2024 04:30,6.514,,127.7,09/19/2024 04:30,-509.599,,127.7,09/19/2024 04:30,36.881
6122,,,127.7,09/19/2024 05:00,6.971,,127.7,09/19/2024 05:00,6.533,,127.7,09/19/2024 05:00,-511.478,,127.7,09/19/2024 05:00,36.488
6123,,,127.7,09/19/2024 05:30,7.003,,127.7,09/19/2024 05:30,6.586,,127.7,09/19/2024 05:30,-510.534,,127.7,09/19/2024 05:30,36.422
6124,,,127.7,09/19/2024 06:00,6.971,,127.7,09/19/2024 06:00,6.47,,127.7,09/19/2024 06:00,-510.54,,127.7,09/19/2024 06:00,36.422
6125,,,127.7,09/19/2024 06:30,6.987,,127.7,09/19/2024 06:30,6.532,,127.7,09/19/2024 06:30,-509.581,,127.7,09/19/2024 06:30,36.225
6126,,,127.80000000000001,09/19/2024 07:00,7.012,,127.80000000000001,09/19/2024 07:00,6.417,,127.80000000000001,09/19/2024 07:00,-510.531,,127.80000000000001,09/19/2024 07:00,35.831
6127,,,127.80000000000001,09/19/2024 07:30,7.051,,127.80000000000001,09/19/2024 07:30,6.518,,127.80000000000001,09/19/2024 07:30,-509.591,,127.80000000000001,09/19/2024 07:30,36.619
6128,,,127.80000000000001,09/19/2024 08:00,6.947,,127.80000000000001,09/19/2024 08:00,6.454,,127.80000000000001,09/19/2024 08:00,-511.476,,127.80000000000001,09/19/2024 08:00,36.816
6129,,,127.80000000000001,09/19/2024 08:30,7.066,,127.80000000000001,09/19/2024 08:30,6.384,,127.80000000000001,09/19/2024 08:30,-510.537,,127.80000000000001,09/19/2024 08:30,36.488
6130,,,127.80000000000001,09/19/2024 09:00,7.059,,127.80000000000001,09/19/2024 09:00,6.433,,127.80000000000001,09/19/2024 09:00,-510.531,,127.80000000000001,09/19/2024 09:00,36.094
6131,,,127.9,09/19/2024 09:30,6.963,,127.9,09/19/2024 09:30,6.425,,127.9,09/19/2024 09:30,-511.483,,127.9,09/19/2024 09:30,36.028
6132,,,127.9,09/19/2024 10:00,7.13,,127.9,09/19/2024 10:00,6.33,,127.9,09/19/2024 10:00,-512.421,,127.9,09/19/2024 10:00,36.291
6133,,,127.9,09/19/2024 10:30,6.995,,127.9,09/19/2024 10:30,6.508,,127.9,09/19/2024 10:30,-511.483,,127.9,09/19/2024 10:30,36.816
6134,,,127.9,09/19/2024 11:00,7.018,,127.9,09/19/2024 11:00,6.525,,127.9,09/19/2024 11:00,-513.35,,127.9,09/19/2024 11:00,36.356
6135,,,127.9,09/19/2024 11:30,7.034,,127.9,09/19/2024 11:30,6.483,,127.9,09/19/2024 11:30,-512.405,,127.9,09/19/2024 11:30,35.897
6136,,,128.0,09/19/2024 12:00,7.002,,128.0,09/19/2024 12:00,6.525,,128.0,09/19/2024 12:00,-512.405,,128.0,09/19/2024 12:00,36.619
6137,,,128.0,09/19/2024 12:30,7.002,,128.0,09/19/2024 12:30,6.462,,128.0,09/19/2024 12:30,-511.466,,128.0,09/19/2024 12:30,35.634
6138,,,128.0,09/19/2024 13:00,7.002,,128.0,09/19/2024 13:00,6.43,,128.0,09/19/2024 13:00,-511.466,,128.0,09/19/2024 13:00,36.159
6139,,,128.0,09/19/2024 13:30,7.01,,128.0,09/19/2024 13:30,6.433,,128.0,09/19/2024 13:30,-511.466,,128.0,09/19/2024 13:30,36.356
6140,,,128.1,09/19/2024 14:00,7.026,,128.1,09/19/2024 14:00,6.4,,128.1,09/19/2024 14:00,-510.525,,128.1,09/19/2024 14:00,36.619
6141,,,128.1,09/19/2024 14:30,7.034,,128.1,09/19/2024 14:30,6.473,,128.1,09/19/2024 14:30,-511.464,,128.1,09/19/2024 14:30,36.816
6142,,,128.1,09/19/2024 15:00,7.05,,128.1,09/19/2024 15:00,6.358,,128.1,09/19/2024 15:00,-512.406,,128.1,09/19/2024 15:00,36.816
6143,,,128.1,09/19/2024 15:30,7.018,,128.1,09/19/2024 15:30,6.487,,128.1,09/19/2024 15:30,-512.406,,128.1,09/19/2024 15:30,36.75
6144,,,128.1,09/19/2024 16:00,7.01,,128.1,09/19/2024 16:00,6.454,,128.1,09/19/2024 16:00,-512.406,,128.1,09/19/2024 16:00,36.881
6145,,,128.20000000000002,09/19/2024 16:30,7.018,,128.20000000000002,09/19/2024 16:30,6.457,,128.20000000000002,09/19/2024 16:30,-511.459,,128.20000000000002,09/19/2024 16:30,36.291
6146,,,128.20000000000002,09/19/2024 17:00,7.026,,128.20000000000002,09/19/2024 17:00,6.493,,128.20000000000002,09/19/2024 17:00,-511.459,,128.20000000000002,09/19/2024 17:00,35.7
6147,,,128.20000000000002,09/19/2024 17:30,7.042,,128.20000000000002,09/19/2024 17:30,6.39,,128.20000000000002,09/19/2024 17:30,-511.459,,128.20000000000002,09/19/2024 17:30,35.569
6148,,,128.20000000000002,09/19/2024 18:00,7.042,,128.20000000000002,09/19/2024 18:00,6.395,,128.20000000000002,09/19/2024 18:00,-511.459,,128.20000000000002,09/19/2024 18:00,36.159
6149,,,128.20000000000002,09/19/2024 18:30,7.049,,128.20000000000002,09/19/2024 18:30,6.32,,128.20000000000002,09/19/2024 18:30,-511.459,,128.20000000000002,09/19/2024 18:30,36.225
6150,,,128.3,09/19/2024 19:00,7.049,,128.3,09/19/2024 19:00,6.322,,128.3,09/19/2024 19:00,-512.401,,128.3,09/19/2024 19:00,36.225
6151,,,128.3,09/19/2024 19:30,7.025,,128.3,09/19/2024 19:30,6.407,,128.3,09/19/2024 19:30,-512.401,,128.3,09/19/2024 19:30,36.159
6152,,,128.3,09/19/2024 20:00,7.017,,128.3,09/19/2024 20:00,6.38,,128.3,09/19/2024 20:00,-511.462,,128.3,09/19/2024 20:00,35.831
6153,,,128.3,09/19/2024 20:30,7.025,,128.3,09/19/2024 20:30,6.392,,128.3,09/19/2024 20:30,-511.462,,128.3,09/19/2024 20:30,35.634
6154,,,128.3,09/19/2024 21:00,7.017,,128.3,09/19/2024 21:00,6.445,,128.3,09/19/2024 21:00,-511.462,,128.3,09/19/2024 21:00,37.013
6155,,,128.4,09/19/2024 21:30,7.033,,128.4,09/19/2024 21:30,6.527,,128.4,09/19/2024 21:30,-511.462,,128.4,09/19/2024 21:30,36.291
6156,,,128.4,09/19/2024 22:00,7.033,,128.4,09/19/2024 22:00,6.363,,128.4,09/19/2024 22:00,-511.462,,128.4,09/19/2024 22:00,36.225
6157,,,128.4,09/19/2024 22:30,7.041,,128.4,09/19/2024 22:30,6.335,,128.4,09/19/2024 22:30,-511.462,,128.4,09/19/2024 22:30,35.7
6158,,,128.4,09/19/2024 23:00,7.026,,128.4,09/19/2024 23:00,6.291,,128.4,09/19/2024 23:00,-511.462,,128.4,09/19/2024 23:00,35.569
6159,,,128.4,09/19/2024 23:30,7.01,,128.4,09/19/2024 23:30,6.397,,128.4,09/19/2024 23:30,-511.462,,128.4,09/19/2024 23:30,35.634
6160,,,128.5,09/20/2024 00:00,7.01,,128.5,09/20/2024 00:00,6.403,,128.5,09/20/2024 00:00,-511.462,,128.5,09/20/2024 00:00,35.897
6161,,,128.5,09/20/2024 00:30,7.026,,128.5,09/20/2024 00:30,6.405,,128.5,09/20/2024 00:30,-510.523,,128.5,09/20/2024 00:30,35.569
6162,,,128.5,09/20/2024 01:00,7.035,,128.5,09/20/2024 01:00,6.448,,128.5,09/20/2024 01:00,-511.473,,128.5,09/20/2024 01:00,36.225
6163,,,128.5,09/20/2024 01:30,7.043,,128.5,09/20/2024 01:30,6.383,,128.5,09/20/2024 01:30,-511.473,,128.5,09/20/2024 01:30,35.503
6164,,,128.6,09/20/2024 02:00,7.035,,128.6,09/20/2024 02:00,6.433,,128.6,09/20/2024 02:00,-511.473,,128.6,09/20/2024 02:00,36.947
6165,,,128.6,09/20/2024 02:30,7.011,,128.6,09/20/2024 02:30,6.463,,128.6,09/20/2024 02:30,-512.412,,128.6,09/20/2024 02:30,36.816
6166,,,128.6,09/20/2024 03:00,7.011,,128.6,09/20/2024 03:00,6.555,,128.6,09/20/2024 03:00,-511.473,,128.6,09/20/2024 03:00,36.816
6167,,,128.6,09/20/2024 03:30,7.003,,128.6,09/20/2024 03:30,6.4,,128.6,09/20/2024 03:30,-510.529,,128.6,09/20/2024 03:30,36.488
6168,,,128.6,09/20/2024 04:00,7.018,,128.6,09/20/2024 04:00,6.428,,128.6,09/20/2024 04:00,-510.529,,128.6,09/20/2024 04:00,36.094
6169,,,128.70000000000002,09/20/2024 04:30,7.026,,128.70000000000002,09/20/2024 04:30,6.443,,128.70000000000002,09/20/2024 04:30,-510.529,,128.70000000000002,09/20/2024 04:30,35.831
6170,,,128.70000000000002,09/20/2024 05:00,7.034,,128.70000000000002,09/20/2024 05:00,6.36,,128.70000000000002,09/20/2024 05:00,-511.477,,128.70000000000002,09/20/2024 05:00,35.569
6171,,,128.70000000000002,09/20/2024 05:30,7.035,,128.70000000000002,09/20/2024 05:30,6.455,,128.70000000000002,09/20/2024 05:30,-511.477,,128.70000000000002,09/20/2024 05:30,36.816
6172,,,128.70000000000002,09/20/2024 06:00,7.043,,128.70000000000002,09/20/2024 06:00,6.401,,128.70000000000002,09/20/2024 06:00,-511.477,,128.70000000000002,09/20/2024 06:00,36.488
6173,,,128.70000000000002,09/20/2024 06:30,7.051,,128.70000000000002,09/20/2024 06:30,6.357,,128.70000000000002,09/20/2024 06:30,-512.419,,128.70000000000002,09/20/2024 06:30,36.291
6174,,,128.8,09/20/2024 07:00,6.971,,128.8,09/20/2024 07:00,6.434,,128.8,09/20/2024 07:00,-511.479,,128.8,09/20/2024 07:00,36.291
6175,,,128.8,09/20/2024 07:30,6.956,,128.8,09/20/2024 07:30,6.511,,128.8,09/20/2024 07:30,-510.538,,128.8,09/20/2024 07:30,36.028
6176,,,128.8,09/20/2024 08:00,7.028,,128.8,09/20/2024 08:00,6.426,,128.8,09/20/2024 08:00,-509.589,,128.8,09/20/2024 08:00,35.634
6177,,,128.8,09/20/2024 08:30,7.028,,128.8,09/20/2024 08:30,6.346,,128.8,09/20/2024 08:30,-510.527,,128.8,09/20/2024 08:30,36.816
6178,,,128.8,09/20/2024 09:00,7.052,,128.8,09/20/2024 09:00,6.326,,128.8,09/20/2024 09:00,-511.48,,128.8,09/20/2024 09:00,36.553
6179,,,128.9,09/20/2024 09:30,6.932,,128.9,09/20/2024 09:30,6.496,,128.9,09/20/2024 09:30,-510.536,,128.9,09/20/2024 09:30,35.634
6180,,,128.9,09/20/2024 10:00,7.075,,128.9,09/20/2024 10:00,6.401,,128.9,09/20/2024 10:00,-509.594,,128.9,09/20/2024 10:00,36.356
6181,,,128.9,09/20/2024 10:30,6.932,,128.9,09/20/2024 10:30,6.654,,128.9,09/20/2024 10:30,-510.543,,128.9,09/20/2024 10:30,36.684
6182,,,128.9,09/20/2024 11:00,7.084,,128.9,09/20/2024 11:00,6.494,,128.9,09/20/2024 11:00,-510.544,,128.9,09/20/2024 11:00,36.816
6183,,,128.9,09/20/2024 11:30,6.94,,128.9,09/20/2024 11:30,6.615,,128.9,09/20/2024 11:30,-510.544,,128.9,09/20/2024 11:30,36.225
6184,,,129.0,09/20/2024 12:00,7.068,,129.0,09/20/2024 12:00,6.44,,129.0,09/20/2024 12:00,-510.551,,129.0,09/20/2024 12:00,35.569
6185,,,129.0,09/20/2024 12:30,6.996,,129.0,09/20/2024 12:30,6.656,,129.0,09/20/2024 12:30,-509.623,,129.0,09/20/2024 12:30,36.291
6186,,,129.0,09/20/2024 13:00,7.013,,129.0,09/20/2024 13:00,6.512,,129.0,09/20/2024 13:00,-510.564,,129.0,09/20/2024 13:00,36.422
6187,,,129.0,09/20/2024 13:30,7.028,,129.0,09/20/2024 13:30,6.641,,129.0,09/20/2024 13:30,-509.625,,129.0,09/20/2024 13:30,36.684
6188,,,129.1,09/20/2024 14:00,6.997,,129.1,09/20/2024 14:00,6.489,,129.1,09/20/2024 14:00,-511.502,,129.1,09/20/2024 14:00,36.75
6189,,,129.1,09/20/2024 14:30,7.045,,129.1,09/20/2024 14:30,6.571,,129.1,09/20/2024 14:30,-510.559,,129.1,09/20/2024 14:30,35.503
6190,,,129.1,09/20/2024 15:00,6.965,,129.1,09/20/2024 15:00,6.624,,129.1,09/20/2024 15:00,-510.56,,129.1,09/20/2024 15:00,36.225
6191,,,129.1,09/20/2024 15:30,7.085,,129.1,09/20/2024 15:30,6.632,,129.1,09/20/2024 15:30,-509.632,,129.1,09/20/2024 15:30,36.75
6192,,,129.1,09/20/2024 16:00,6.949,,129.1,09/20/2024 16:00,6.549,,129.1,09/20/2024 16:00,-510.58,,129.1,09/20/2024 16:00,35.634
6193,,,129.20000000000002,09/20/2024 16:30,7.069,,129.20000000000002,09/20/2024 16:30,6.529,,129.20000000000002,09/20/2024 16:30,-510.582,,129.20000000000002,09/20/2024 16:30,36.553
6194,,,129.20000000000002,09/20/2024 17:00,6.957,,129.20000000000002,09/20/2024 17:00,6.634,,129.20000000000002,09/20/2024 17:00,-510.582,,129.20000000000002,09/20/2024 17:00,36.881
6195,,,129.20000000000002,09/20/2024 17:30,6.989,,129.20000000000002,09/20/2024 17:30,6.633,,129.20000000000002,09/20/2024 17:30,-508.671,,129.20000000000002,09/20/2024 17:30,35.634
6196,,,129.20000000000002,09/20/2024 18:00,7.029,,129.20000000000002,09/20/2024 18:00,6.723,,129.20000000000002,09/20/2024 18:00,-508.671,,129.20000000000002,09/20/2024 18:00,35.634
6197,,,129.20000000000002,09/20/2024 18:30,7.029,,129.20000000000002,09/20/2024 18:30,6.661,,129.20000000000002,09/20/2024 18:30,-509.612,,129.20000000000002,09/20/2024 18:30,36.816
6198,,,129.3,09/20/2024 19:00,7.037,,129.3,09/20/2024 19:00,6.643,,129.3,09/20/2024 19:00,-509.612,,129.3,09/20/2024 19:00,36.094
6199,,,129.3,09/20/2024 19:30,7.037,,129.3,09/20/2024 19:30,6.711,,129.3,09/20/2024 19:30,-510.558,,129.3,09/20/2024 19:30,36.816
6200,,,129.3,09/20/2024 20:00,7.038,,129.3,09/20/2024 20:00,6.855,,129.3,09/20/2024 20:00,-510.558,,129.3,09/20/2024 20:00,36.422
6201,,,129.3,09/20/2024 20:30,7.037,,129.3,09/20/2024 20:30,6.734,,129.3,09/20/2024 20:30,-510.558,,129.3,09/20/2024 20:30,35.438
6202,,,129.3,09/20/2024 21:00,7.014,,129.3,09/20/2024 21:00,6.981,,129.3,09/20/2024 21:00,-510.558,,129.3,09/20/2024 21:00,36.619
6203,,,129.4,09/20/2024 21:30,7.006,,129.4,09/20/2024 21:30,6.996,,129.4,09/20/2024 21:30,-509.607,,129.4,09/20/2024 21:30,36.422
6204,,,129.4,09/20/2024 22:00,7.006,,129.4,09/20/2024 22:00,7.148,,129.4,09/20/2024 22:00,-509.607,,129.4,09/20/2024 22:00,35.438
6205,,,129.4,09/20/2024 22:30,6.99,,129.4,09/20/2024 22:30,7.052,,129.4,09/20/2024 22:30,-508.669,,129.4,09/20/2024 22:30,36.684
6206,,,129.4,09/20/2024 23:00,6.998,,129.4,09/20/2024 23:00,7.181,,129.4,09/20/2024 23:00,-508.669,,129.4,09/20/2024 23:00,36.094
6207,,,129.4,09/20/2024 23:30,6.998,,129.4,09/20/2024 23:30,7.126,,129.4,09/20/2024 23:30,-508.669,,129.4,09/20/2024 23:30,36.422
6208,,,129.5,09/21/2024 00:00,6.997,,129.5,09/21/2024 00:00,7.119,,129.5,09/21/2024 00:00,-507.721,,129.5,09/21/2024 00:00,35.962
6209,,,129.5,09/21/2024 00:30,6.997,,129.5,09/21/2024 00:30,7.252,,129.5,09/21/2024 00:30,-507.721,,129.5,09/21/2024 00:30,35.897
6210,,,129.5,09/21/2024 01:00,6.998,,129.5,09/21/2024 01:00,7.411,,129.5,09/21/2024 01:00,-507.721,,129.5,09/21/2024 01:00,36.619
6211,,,129.5,09/21/2024 01:30,6.997,,129.5,09/21/2024 01:30,7.269,,129.5,09/21/2024 01:30,-507.721,,129.5,09/21/2024 01:30,35.897
6212,,,129.6,09/21/2024 02:00,6.989,,129.6,09/21/2024 02:00,7.32,,129.6,09/21/2024 02:00,-507.721,,129.6,09/21/2024 02:00,36.684
