,Unnamed: 0,Unnamed: 1,1.818,Butyrate to COD,REACTOR,Detection Limit (mg/L),0.33,Unnamed: 7,Unnamed: 8,0,59.04,73.07,88.11,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,WASTE,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,MEDIA,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84
85,,,,,2024-10-16 00:00:00,154.47083333333285,1,17.758,7.574,0.61,17.758,7.574,0.61,0.0003007791327913279,0.00010365403038182564,6.923164226535013e-06,31.523801999999996,0.6015582655826558,0.3109620911454769,0.03461582113267506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,2024-10-17 00:00:00,155.47083333333285,1,17.663,8.504,1.134,17.663,8.504,1.134,0.00029917005420054203,0.00011638155193649924,1.2870275791624105e-05,33.783089,0.5983401084010841,0.3491446558094977,0.06435137895812051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,2024-10-18 00:00:00,156.47083333333285,1,11.865,7.925,0.482,11.865,7.925,0.482,0.00020096544715447154,0.00010845764335568632,5.4704346839178295e-06,25.534681000000003,0.4019308943089431,0.3253729300670589,0.027352173419589145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,2024-10-21 00:00:00,159.47083333333285,1,6.236188,6.561577,1.94,6.236188,6.561577,1.94,0.00010562649051490515,8.979850827973176e-05,2.201793213029168e-05,20.115160174,0.2112529810298103,0.26939552483919527,0.11008966065145841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,2024-10-22 00:00:00,160.47083333333285,1,6.951013,7.52859,1.94,6.951013,7.52859,1.94,0.00011773396002710026,0.00010303257150677433,2.201793213029168e-05,22.341936131,0.23546792005420053,0.309097714520323,0.11008966065145841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,2024-10-23 00:00:00,161.47083333333285,1,10.77163,7.924186,1.99,10.77163,7.924186,1.99,0.0001824463075880759,0.00010844650335294922,2.2585404607876518e-05,27.108366814,0.3648926151761518,0.32533951005884765,0.11292702303938258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,2024-10-24 00:00:00,162.47083333333285,1,9.405,7.568,3.497,9.405,7.568,3.497,0.00015929878048780486,0.00010357191733953742,3.9689025082283505e-05,27.850632999999995,0.3185975609756097,0.31071575201861223,0.19844512541141754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,2024-10-25 00:00:00,163.47083333333285,1,8.686,8.458,3.541,8.686,8.458,3.541,0.00014712059620596206,0.00011575201861228959,4.018840086255816e-05,28.510912,0.2942411924119241,0.34725605583686875,0.2009420043127908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,2024-10-28 00:00:00,166.47083333333285,1,6.872986,5.265213,0.43922,6.872986,5.265213,0.43922,0.00011641236449864498,7.205710962091146e-05,4.984905232096243e-06,16.103510504,0.23282472899728995,0.21617132886273438,0.024924526160481218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,2024-10-29 00:00:00,167.47083333333285,1,15.99815,6.580554,2.471283,15.99815,6.580554,2.471283,0.0002709713753387534,9.005821814698235e-05,2.804770173646578e-05,31.5257773,0.5419427506775069,0.27017465444094707,0.1402385086823289,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,2024-10-30 00:00:00,168.47083333333285,1,22.98549,10.84602,4.468904,22.98549,10.84602,4.468904,0.0003893206300813008,0.0001484332831531408,5.0719600499375784e-05,49.070859582,0.7786412601626016,0.4452998494594224,0.2535980024968789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,2024-10-31 00:00:00,169.47083333333285,1,18.43174,11.20806,5.186084,18.43174,11.20806,5.186084,0.00031219071815718157,0.0001533879841248118,5.8859198728861655e-05,46.063970132,0.6243814363143632,0.4601639523744354,0.2942959936443083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,2024-11-01 00:00:00,170.47083333333285,1,21.95072,15.65035,4.853432,21.95072,15.65035,4.853432,0.0003717940379403794,0.00021418297522923224,5.5083781636590624e-05,55.939587515999996,0.7435880758807588,0.6425489256876967,0.2754189081829531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,2024-11-04 00:00:00,173.47083333333285,1,10.63288,14.69071,1.199665,10.63288,14.69071,1.199665,0.00018009620596205961,0.00020104981524565483,1.3615537396436273e-05,35.76800887,0.3601924119241192,0.6031494457369645,0.06807768698218136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,2024-11-05 00:00:00,174.47083333333285,1,27.77072,16.21285,1.41351,27.77072,16.21285,1.41351,0.0004703712737127371,0.00022188107294375257,1.6042560435818863e-05,56.747374320000006,0.9407425474254743,0.6656432188312578,0.08021280217909432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,2024-11-06 00:00:00,175.47083333333285,1,24.83697,18.78403,1.549593,24.83697,18.78403,1.549593,0.00042068038617886183,0.00025706897495552213,1.758702757916241e-05,57.757228484,0.8413607723577237,0.7712069248665664,0.08793513789581205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,2024-11-07 00:00:00,176.47083333333285,1,14.94245,14.36314,0.68357,14.94245,14.36314,0.68357,0.00025309027777777775,0.00019656685370192964,7.758143230053343e-06,38.93211837,0.5061805555555555,0.5897005611057888,0.03879071615026671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,2024-11-08 00:00:00,177.47083333333285,1,13.05066,15.59556,0.783345,13.05066,15.59556,0.783345,0.00022104776422764228,0.00021343314629807035,8.890534559073884e-06,38.96085327000001,0.44209552845528455,0.6402994388942111,0.04445267279536942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,2024-11-11 00:00:00,180.47083333333285,1,11.0349,15.70809,0.507762,11.0349,15.70809,0.507762,0.00018690548780487805,0.00021497317640618586,5.762819203268642e-06,36.47939787600001,0.37381097560975607,0.6449195292185576,0.028814096016343212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,2024-11-12 00:00:00,181.47083333333285,1,12.01375,16.48589,0.438645,12.01375,16.48589,0.438645,0.00020348492547425475,0.00022561776378814837,4.978379298604018e-06,38.57576532,0.4069698509485095,0.676853291364445,0.02489189649302009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,2024-11-13 00:00:00,182.47083333333285,1,11.17474,14.28457,0.277372,11.17474,14.28457,0,0.0001892740514905149,0.00019549158341316546,0,33.55028656,0.3785481029810298,0.5864747502394965,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,2024-11-18 00:00:00,187.47083333333285,1,5.845484,8.633755,0.051208,5.845484,8.633755,0,9.900887533875338e-05,0.00011815731490351719,0,19.308636498,0.19801775067750677,0.35447194471055155,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,2024-11-19 00:00:00,188.47083333333285,1,6.129491,11.01027,0.062612,6.129491,11.01027,0,0.00010381929200542005,0.00015068112768578076,0,23.209715677,0.2076385840108401,0.4520433830573423,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,2024-11-20 00:00:00,189.47083333333285,1,6.387678,8.519224,0.074017,6.387678,8.519224,0,0.0001081923780487805,0.00011658990009579855,0,19.713757561999998,0.216384756097561,0.3497697002873957,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,2024-11-21 00:00:00,190.47083333333285,1,5.601847,4.241828,0.154553,5.601847,4.241828,0,9.488223238482386e-05,5.8051566990557e-05,0,12.399298341,0.18976446476964773,0.174154700971671,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,2024-11-22 00:00:00,191.47083333333285,1,7.268425,4.652204,0.165757,7.268425,4.652204,0,0.00012311017953929538,6.366777063090188e-05,0,14.798846331,0.24622035907859077,0.19100331189270564,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,2024-11-25 00:00:00,194.47083333333285,1,4.443837,0.368203,0,4.443837,0.368203,0,7.52682418699187e-05,5.0390447516080474e-06,0,5.299033421000001,0.1505364837398374,0.015117134254824142,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,,2024-11-26 00:00:00,195.47083333333285,1,4.8067,0.351842,0,4.8067,0.351842,0,8.141429539295393e-05,4.815136170795128e-06,0,5.6614376879999995,0.16282859078590786,0.014445408512385384,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,2024-11-27 00:00:00,196.47083333333285,1,5.411472,0.548177,0,5.411472,0.548177,0,9.165772357723577e-05,7.502080197071302e-06,0,6.603980602,0.18331544715447154,0.022506240591213908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,2024-12-02 00:00:00,201.47083333333285,1,4.861132,9.887066,0,4.861132,9.887066,0,8.233624661246612e-05,0.00013530951142739838,0,20.155845768,0.16467249322493224,0.40592853428219516,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,2024-12-03 00:00:00,202.47083333333285,1,4.192303,7.206605,0,4.192303,7.206605,0,7.10078421409214e-05,9.86260435199124e-05,0,15.383987270999999,0.1420156842818428,0.2958781305597372,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,2024-12-04 00:00:00,203.47083333333285,1,4.406328,4.854073,0,4.406328,4.854073,0,7.46329268292683e-05,6.643045025318188e-05,0,12.050618497999999,0.1492658536585366,0.19929135075954563,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,2024-12-05 00:00:00,204.47083333333285,1,3.4210259418374105,1.48710510487377,0,3.4210259418374105,1.48710510487377,0,5.794420633193446e-05,2.0351787393920487e-05,0,5.901711808719405,0.11588841266386893,0.06105536218176146,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,2024-12-06 00:00:00,205.47083333333285,1,5.680763053536022,2.9114783775087756,0,5.680763053536022,2.9114783775087756,0,9.621888640813044e-05,3.9845057855601144e-05,0,10.469352441671221,0.19243777281626087,0.11953517356680345,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,2024-12-09 00:00:00,208.47083333333285,1,4.400837395826592,0,0,4.400837395826592,0,0,7.453992879110082e-05,0,0,4.695693501346973,0.14907985758220163,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,2024-12-10 00:00:00,209.47083333333285,1,9.358782687079216,3.523082516368791,0,9.358782687079216,3.523082516368791,0,0.00015851596692207344,4.821517060857795e-05,0,15.319768056895873,0.31703193384414685,0.14464551182573387,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,2024-12-11 00:00:00,210.47083333333285,1,9.092226488624775,3.2106085836292753,0,9.092226488624775,3.2106085836292753,0,0.00015400112616234375,4.3938806399743745e-05,0,14.562267058977357,0.3080022523246875,0.13181641919923126,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,2024-12-12 00:00:00,211.47083333333285,1,3.590124,0.621578,0.157568,3.590124,0.621578,0,6.080833333333333e-05,8.5066100999042e-06,0,4.771731399999999,0.12161666666666666,0.025519830299712602,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,2024-12-13 00:00:00,212.47083333333285,1,4.454403,1.041278,0.132884,4.454403,1.041278,0,7.544720528455285e-05,1.4250417407964964e-05,0,6.329342893,0.1508944105691057,0.04275125222389489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,2025-01-06 00:00:00,236.47083333333285,1,2.371391,1.461514,1.174923,2.371391,1.461514,1.174923,4.0165836720867206e-05,2.0001560147803477e-05,1.3334729315628192e-05,6.879016407,0.08033167344173442,0.06000468044341043,0.06667364657814097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,2025-01-07 00:00:00,237.47083333333285,1,4.409591,2.605916,2.102478,4.409591,2.605916,2.102478,7.468819444444445e-05,3.566328178459012e-05,2.3861967994552266e-05,12.472695425000001,0.1493763888888889,0.10698984535377037,0.11930983997276133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,,2025-01-08 00:00:00,238.47083333333285,1,3.465059,2.075583,1.672636,3.465059,2.075583,1.672636,5.869002371273713e-05,2.8405405775283972e-05,1.8983497900351832e-05,9.880502863,0.11738004742547427,0.08521621732585191,0.09491748950175917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,2025-01-09 00:00:00,239.47083333333285,1,2.495672,0.498541,-0.411812389,2.495672,0.498541,0,4.227086720867209e-05,6.822786369234981e-06,0,3.417673098,0.08454173441734418,0.02046835910770494,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,,2025-01-10 00:00:00,240.47083333333285,1,4.136174,0.721839,-0.435843081,4.136174,0.721839,0,7.005714769647695e-05,9.878732722047352e-06,0,5.506161903999999,0.14011429539295392,0.029636198166142057,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,2025-01-13 00:00:00,243.47083333333285,1,3.2644947834877316,0.19317475192318112,-0.14548514624130574,3.2644947834877316,0,0,5.52929333246567e-05,0,0,3.4832159339814095,0.1105858666493134,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,2025-01-14 00:00:00,244.47083333333285,1,3.4625208853409055,0.2739832859800416,-0.19771757349359262,3.4625208853409055,0,0,5.8647033965801244e-05,0,0,3.694509784658746,0.11729406793160249,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,,2025-01-15 00:00:00,245.47083333333285,1,3.3210736697314953,0.25782157916866955,-0.22383378711973606,3.3210736697314953,0,0,5.625124779355514e-05,0,0,3.5435856056035053,0.11250249558711027,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,2025-01-16 00:00:00,246.47083333333285,1,2.915016957,0.501024687,0.172991105,2.915016957,0.501024687,0,4.937359344512195e-05,6.856776885178596e-06,0,3.8688744692370003,0.09874718689024391,0.02057033065553579,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,,2025-01-17 00:00:00,247.47083333333285,1,3.630339941,0.645868594,0.172991105,3.630339941,0.645868594,0,6.148949764566396e-05,8.839039195292185e-06,0,4.8514177683629995,0.12297899529132791,0.026517117585876555,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,,2025-01-27 00:00:00,257.47083333333285,1,2.05621716,-1.606425678,-1.956905814,2.05621716,0,0,3.482752642276423e-05,0,0,2.19398370972,0.06965505284552846,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,2025-01-28 00:00:00,258.47083333333285,1,2.309222755,-1.547852238,-1.968738245,2.309222755,0,0,3.911285154132791e-05,0,0,2.463940679585,0.07822570308265582,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,,2025-01-29 00:00:00,259.47083333333285,1,2.492449393,0.325505738,0.109491077,2.492449393,0,0,4.2216283756775066e-05,0,0,2.6594435023309995,0.08443256751355013,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,,2025-01-30 00:00:00,260.47083333333285,1,2.802015154,0.355290571,0.085446281,2.802015154,0.355290571,0,4.745960626693767e-05,4.862331613521281e-06,0,3.5276600938119995,0.09491921253387534,0.014586994840563843,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,2025-01-31 00:00:00,261.47083333333285,1,2.8278123,0.280828488,0.073423884,2.8278123,0,0,4.789654979674797e-05,0,0,3.0172757241,0.09579309959349594,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,2025-02-03 00:00:00,264.47083333333285,1,2.811528694,0.78145141,0.575289164,2.811528694,0.78145141,0.575289164,4.7620743462059624e-05,1.069455877925277e-05,6.529215344455793e-06,5.22889425139,0.09524148692411925,0.03208367633775831,0.03264607672227897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,2025-02-04 00:00:00,265.47083333333285,1,2.456569789,0.638234,0.471918042,2.456569789,0.638234,0.471918042,4.160856688685637e-05,8.734555905296291e-06,5.356010010214504e-06,4.445393241219,0.08321713377371275,0.026203667715888872,0.02678005005107252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,2025-02-05 00:00:00,266.47083333333285,1,2.786174487,0.652555741,0.471918042,2.786174487,0.652555741,0.471918042,4.719130228658536e-05,8.93055619269194e-06,5.356010010214504e-06,4.818764569859,0.09438260457317071,0.02679166857807582,0.02678005005107252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,2025-02-06 00:00:00,267.47083333333285,1,2.667192404,-1.292015511,-1.526077671,2.667192404,0,0,4.517602310298103e-05,0,0,2.845894295068,0.09035204620596206,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,2025-02-07 00:00:00,268.47083333333285,1,2.231838535,-1.353042134,-1.563095778,2.231838535,0,0,3.7802143207994584e-05,0,0,2.381371716845,0.07560428641598917,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,2025-02-10 00:00:00,271.47083333333285,1,1.918856732,-0.203080198,-0.328443185,1.918856732,0,0,3.250096090785908e-05,0,0,2.047420133044,0.06500192181571815,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,2025-02-11 00:00:00,272.47083333333285,1,2.088145939,-0.121814704,-0.328443185,2.088145939,0,0,3.536832552506775e-05,0,0,2.228051716913,0.07073665105013549,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,2025-02-12 00:00:00,273.47083333333285,1,1.749567526,-0.235586395,-0.354852174,1.749567526,0,0,2.9633596307588078e-05,0,0,1.866788550242,0.059267192615176156,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,2025-02-13 00:00:00,274.47083333333285,1,1.862426997,-0.203080198,-0.328443185,1.862426997,0,0,3.154517271341463e-05,0,0,1.9872096057989999,0.06309034542682926,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,2025-02-14 00:00:00,275.47083333333285,1,1.778710316,-0.045845218,-0.198854167,1.778710316,0,0,3.0127207249322492e-05,0,0,1.897883907172,0.060254414498644986,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,2025-02-17 00:00:00,278.47083333333285,1,2.572305158,0.367795381,0.273957385,2.572305158,0.367795381,0,4.3568854302168016e-05,5.033466278910633e-06,0,3.30149181042,0.08713770860433603,0.0151003988367319,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,2025-02-18 00:00:00,279.47083333333285,1,2.452659756,0.281334674,0.204878837,2.452659756,0,0,4.1542340040650405e-05,0,0,2.616987959652,0.08308468008130081,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,,2025-02-19 00:00:00,280.47083333333285,1,2.273191653,0.229458249,0.163431708,2.273191653,0,0,3.8502568648373986e-05,0,0,2.425495493751,0.07700513729674797,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,2025-02-20 00:00:00,281.47083333333285,1,2.133590681,-1.291754137,-1.374036408,2.133590681,0,0,3.6138053539972896e-05,0,0,2.2765412566269996,0.07227610707994579,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,2025-02-21 00:00:00,282.47083333333285,1,2.533253401,-1.309644655,-1.345214638,2.533253401,0,0,4.290740855352304e-05,0,0,2.702981378867,0.08581481710704608,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,2025-02-24 00:00:00,285.47083333333285,1,3.454,1.08,1.179,3.454,1.08,1.179,5.8502710027100276e-05,1.4780347611879022e-05,1.338100102145046e-05,7.46396,0.11700542005420055,0.044341042835637064,0.0669050051072523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,2025-02-25 00:00:00,286.47083333333285,1,4.73,1.158,1.176,4.73,1.158,1.176,8.011517615176153e-05,1.5847817161625837e-05,1.3346952672795368e-05,8.938089999999999,0.16023035230352306,0.04754345148487751,0.06673476336397684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,2025-02-26 00:00:00,287.47083333333285,1,3.801,1.086,1.175,3.801,1.086,1.175,6.438008130081301e-05,1.4862460654167238e-05,1.3335603223243673e-05,7.836021000000001,0.128760162601626,0.04458738196250171,0.06667801611621836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,2025-02-27 00:00:00,288.47083333333285,1,3.667,1.35,1.486,3.667,1.35,1.486,6.211043360433604e-05,1.8475434514848776e-05,1.6865282033821358e-05,8.658137,0.12422086720867209,0.05542630354454633,0.08432641016910679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,2025-02-28 00:00:00,289.47083333333285,1,3.494,1.309,1.469,3.494,1.309,1.469,5.918021680216803e-05,1.7914328725879293e-05,1.6672341391442516e-05,8.380566,0.11836043360433605,0.053742986177637876,0.08336170695721258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,2025-03-03 00:00:00,292.47083333333285,1,3.321,0.572,0.644,3.321,0.572,0.644,5.6250000000000005e-05,7.828110031476665e-06,7.309045511292703e-06,5.5803069999999995,0.11250000000000002,0.023484330094429993,0.03654522755646351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
